"aus","nzl","xoc","chn","hkg","jpn","kor","mng","twn","xea","brn","khm","idn","lao","mys","phl","sgp","tha","vnm","xse","bgd","ind","npl","pak","lka","xsa","can","usa","mex","xna","arg","bol","bra","chl","col","ecu","pry","per","ury","ven","xsm","cri","gtm","hnd","nic","pan","slv","xca","dom","jam","pri","tto","xcb","aut","bel","cyp","cze","dnk","est","fin","fra","deu","grc","hun","irl","ita","lva","ltu","lux","mlt","nld","pol","prt","svk","svn","esp","swe","gbr","che","nor","xef","alb","bgr","blr","hrv","rou","rus","ukr","xee","xer","kaz","kgz","tjk","xsu","arm","aze","geo","bhr","irn","isr","jor","kwt","omn","qat","sau","tur","are","xws","egy","mar","tun","xnf","ben","bfa","cmr","civ","gha","gin","nga","sen","tgo","xwf","xcf","xac","eth","ken","mdg","mwi","mus","moz","rwa","tza","uga","zmb","zwe","xec","bwa","nam","zaf","xsc","xtw"
"pdr",0.000417780284144396,0,2.23757397623478e-05,0.0350055751175193,0,0.00410438991460275,0.00169279959113798,0,-6.04924952883637e-05,0.00115725788056862,1.43084691897489e-06,0.0186051014818355,0.040940671468021,0.00503431010581089,0.000831189812033655,0.0118694468850799,0,0.045541442475788,0.0238149557873876,0.0146813278874662,0.0192159604952642,0.119532504607982,0.00200099256568508,-0.00177098580367967,0.00414438532465965,0.000225207441762923,0,0.00788481320661667,0.000236520577218094,0,0.000966729594308401,0.000926063970522479,0.0285775062816272,0.000108617120624124,0.00234274026674251,0.00188355282853132,0.000234024426510753,0.00262423758631114,0.00123297139625691,0.00207372985402066,0.00212282018438322,0.000407407487571216,0.000102419672006016,7.97803423338804e-05,0.000742223227974188,0.00235979909097462,4.00130767947173e-05,3.10551870302705e-05,0.0017915690643027,6.89424474902025e-08,2.4536822207951e-07,5.36444702750638e-06,0.00214714918644022,0,0,0,0,0,0,0,5.1410476166831e-05,0,7.29626622055929e-05,8.14359041883838e-06,0,0.000696705897161863,0,0,0,0,0,0,0.000164422543859282,0,0,0.000358378254536607,0,0,0,0,0,0,2.27388255308889e-05,0,0,4.15357292049013e-06,0.00127089709944489,0.000112813050358153,0,4.86469835095783e-05,0.0004675670714079,2.39978578603609e-05,7.27239381536344e-06,-1.14791870491476e-05,0,1.25217671466041e-05,0,0,0.000221605573600582,0,0,0,0,0,0,0.000200771856901387,0,8.10138862738197e-05,-0.00362877348714311,7.83904588728745e-06,0,1.16488379744028e-06,0.000169683802695953,0.000314258285976683,0.000472035447520433,0,0.000803567334016835,0.00521670716222094,0.0110541157568233,0.000346978463636895,0.00035649773184902,0.0063406377371406,0.0013415637105038,0.0041564542768604,4.83631076032214e-05,0.000168083936418806,0.0138639406833186,0.000238257941353999,0,0.000599025794384884,8.6148112133673e-05,0.00394561716046965,0.00121747598097697,0.000178346924026751,1.51725288594538e-06,0.00102174968559423,0,0,1.11908572113355e-05,2.93129479597194e-07,0
"wht",0.0822213257123427,0.000276957158931819,7.5563081731554e-08,0.0266760129072675,0,0.000512988416134359,6.41166492994141e-06,0.00160326059589323,-1.88867567510027e-08,0.000138950345865871,0,0,0,0,0,0,0,5.48710307599867e-06,0,0.000231367631464367,0.00120356380556104,0.0758573474002464,0.000852768339474067,-0.00577503316407086,0,0.0019914838845892,0.073295239161756,0.118495489511977,0.00196077074671347,0,0.0330403487381454,0.000662007988547004,0.0214894939857554,0.00183384086387075,0.000103791035029348,5.66744097400327e-05,0.00245348189083854,0.0011253053372106,0.0011855939256636,9.18041187009849e-07,0,0,2.56079709307995e-05,2.92727652857231e-05,0,0,0,0,0,0,0,0,0,0.000721513836254726,0.000247325874617757,-7.54213265217317e-06,0.00349273228861649,0.000105701667718904,0.000421577165393699,0.0010178637861893,0.0133550059889918,0.00445245974964387,0.00260237087953331,0.00339692481650053,0.000917139624171212,0.00713917767629529,0.000956522320651751,0.00146161962127249,6.04458964542199e-05,-4.78602393089506e-06,0.000303500539806946,0.00700349270474429,0.00115770271377284,0.00135439412930321,0.000179873017548982,0.00635627518272757,0.00200151925498625,0.00187243627720105,0.000450872396646176,0.000573927729897387,0,0.00096381525398737,0.00417024204056351,0.00226497665210633,0.000612934957711231,0.00753139318426838,0.233030675436536,0.0293086186275544,0.00130141123087207,0.00322390753990185,0.0682821741010703,0.00161211821942279,0.00016330718737543,-0.000226438853031584,0.000914099428263488,0.00297309967486834,0.000342401931318732,0,0.00239393399222735,-8.00509541193423e-05,1.67098675847364e-05,-8.33428135862651e-07,-3.24692909668219e-07,-1.52141156265415e-08,-0.00116700677565322,0.0265866803115833,-6.3776101520146e-09,0.00324358702740165,-0.00615262768300918,0.00545829201929149,0.0030935876025895,0.00788656450915413,0,0,6.01834637086147e-06,0,0,0,0.000273057373890864,0,0,4.32435170382975e-05,0,9.52774723822036e-05,0.00817639345952819,0.00194264506293129,4.21853510129736e-05,1.23864128973971e-05,0,2.90054595175838e-05,0.00014868992806831,0.000221242343347979,0.000117820256223577,0.000193228191367543,0.000392290457708625,0.0011432777056183,5.12182809800878e-07,2.48440883417963e-05,0.00718917297632233,0.000249668148755583,0
"gro",0.043375322572376,0.000560245861126301,1.59649679082427e-05,0.0361969947334807,0,0.000252821732200028,0.000146247506975304,9.07383567321294e-05,-6.27193459998839e-06,0.00129967007505149,0,0.000681941521041139,0.0115268483534729,0.000441136063119528,2.93059431303184e-05,0.00726908973640725,0,0.00586960976060967,0.00317466638268199,0.00178942055197129,0.000165563502768644,0.0835860703606749,0.00145124300759843,-0.00121894093536327,0.000167171290381789,0.000646130272810558,0.0528724340225949,0.206351583676279,0.0375896467781919,0,0.0199342593197936,0.0031333799435486,0.106253202582559,0.00114124313989102,0.00314919201121119,0.00204637781791452,0.00338153972545465,0.00585896025726331,0.00146331913744161,0.00921457760745596,5.703983812579e-05,4.25083784423899e-05,0.00766026364770596,0.0054493378983442,0.00373521390395337,0.00126125568735161,0.00327485784135201,0.000194728698266339,0.000376258792149148,1.33157412866791e-05,4.62110151583078e-06,3.57629801833759e-06,0.00536545900774697,0.00131639835651648,0.000123274594993955,-5.96759856976713e-05,0.00305147166245134,0.000130731264306604,0.000981900020672432,0.00407642694833094,0.0105531962408473,0.00548792156174017,0.0012097149651331,0.0052817116474681,0.00185497963440697,0.00513400022589158,0.00150206094849845,0.00215435570198259,8.38661025803815e-05,-1.13727301328199e-06,0.000175675583968612,0.0183866937986175,0.00154165591329878,0.00165839045795005,0.000379563448302063,0.0126446486860879,0.00358353156899067,0.00107269522013967,0.00037627927370325,0.00163546537374146,0,0.000740030139732318,0.00314779710813253,0.0125025704403485,0.00152416286789813,0.0129270821971717,0.177401984317314,0.0468947431538084,0.00299950200283144,0.00553359437421453,0.0120856643915244,0.000699574512701587,3.53310699393669e-05,-2.06528479421836e-05,0.000539630750496578,0.000937025297295549,0.000764738813965237,0,0.000681388610096224,-2.11395371678082e-05,4.6762084696957e-05,-3.79805107628837e-06,-6.19587524027555e-06,-2.23647499710159e-06,-0.000355012037095415,0.0127414255213035,-6.25005794897431e-08,0.00288777127705,-0.00570658309706417,0.00466493425386322,0.00184473390020372,0.00428942148726599,0.00646311990829387,0.0192659440076617,0.012164427157485,0,0.00816629879931636,0.00559616333806028,0.0720777309356747,0.0042568499636855,0.00770467413386044,0.0600346829477406,0.0233642788786025,0.0295206168836594,0.0566721499061881,0.0204089211311514,0.0022240874083434,0.00917074227062291,-4.99245501333693e-07,0.0101872218253497,0.00211923506192104,0.0273219493063559,0.0189428789728352,0.0104858146577523,0.0128494368445793,0.0321636177527745,0.000242472339065197,0.00379071976033075,0.0303002246666141,0.00208648586479017,0
"v_f",0.0138318648150041,0.000872030053099775,0.000876492455283526,0.0480261140741625,-2.37124017331566e-06,0.00193723825870555,0.00105522275126785,0.000171695788482617,-9.58173663002459e-05,0.00208411226763232,2.23189437506678e-05,0.00152866969753411,0.010052438432008,0.00112170771060217,0.00018259434191634,0.0058170873063011,-1.00086985727621e-06,0.00911181774152142,0.00553483012252291,0.00810979162812208,0.00254158549368359,0.102019810527159,0.000917289043869979,-0.00191575173324225,0.00133879844844235,0.000297780743119236,0.0213673940306536,0.0251006830874182,0.0142890646987587,4.7668487074414e-06,0.00502202475697493,0.0024569509789374,0.0593690805735044,0.00243292317291313,0.00582637506589071,0.0029967376081744,0.00143016856545751,0.00835746770662331,0.00043066219954529,0.0032916262437376,0.000273548939009945,0.00116586819831355,0.00538736999891047,0.00286383515358214,0.00276937834151794,0.00140084914798311,0.00115784332814173,0.0002914295596664,0.00271826716004446,0.000533191039968156,0.000397210256843048,5.19278472262618e-05,0.0108624941540083,0.000360888701930604,0.000189375216944511,-4.34852034820733e-05,0.000479839419275209,1.32258735885435e-05,0.000214727777186803,0.000212223695456183,0.00486476220949724,0.00109849722620639,0.00151191274369889,0.00104894595835202,0.000229418860223549,0.00667833130027803,0.000451029268242341,0.000637518882119935,2.37090261092192e-05,-1.69090383433108e-05,0.000609269259076201,0.00431045972297843,0.00317622724084532,0.000376852183196068,0.000179328705190797,0.0102415692394064,0.000452942664267812,0.000490272504732158,0.000284616716031903,0.000173523357005067,0.000397971279519531,0.00105414629296366,0.00120996704080893,0.00582594531249236,0.00039456317001798,0.00336076346069556,0.0527279244092117,0.0148263306782177,0.00148804913708383,0.00750449950435383,0.00270984956423849,0.000801824887411985,9.95319478253142e-05,-5.83077649085948e-05,0.000886671526600242,0.00135935875882551,0.000701083375397933,-3.682029517552e-06,0.00132400570410837,-0.000169351307234718,9.75614528372061e-05,-2.01630078297628e-05,-4.52007587076171e-05,-5.04601501613625e-06,-0.000715561689912841,0.0117251452889414,-0.000127089188543256,0.00154345630781724,-0.00735105531953857,0.00200544707493271,0.00188372948040677,0.00480864031583346,0.00301225422983363,0.00448204430250376,0.0149133449903013,0,0.00644012858560608,0.00413795042392476,0.0389504338746638,0.00119029802460226,0.00221931877440488,0.0238778568635809,0.00449650015129202,0.0144406707047112,0.0132683292852067,0.0213646212503158,0.00436650299164363,0.00500817991230008,-6.97016789405883e-05,0.00672968907890286,0.0066292837991435,0.0167865536573697,0.039610973775273,0.00156618561578724,0.00081635986047892,0.0239686943729472,3.66273170325896e-05,0.000308379593276333,0.00483323768371056,0.000473286857757629,0
"osd",0.0097116801141395,2.26886208740418e-05,0.00171750350990918,0.0373572742428184,0,0.000354068175948841,0.000247008038754067,0,-6.93654425646962e-06,0.000633216576160186,2.45720078555794e-07,0.00172340553367433,0.0255625244120165,0.000205177284468705,0.00512266176404616,0.00958260281268384,-1.41632526973048e-08,0.00417353435059257,0.00206060637822425,0.00649850820429087,0.000766513809759069,0.103600142694761,0.000524480456567876,-0.00275076563545402,0.00238018978482621,0.000109707697160159,0.0538685541769303,0.217518468911591,0.00281216901682129,0,0.095347070517997,0.00618030704831234,0.179568288228423,6.80318318575838e-05,0.00131647744682843,0.000942763882300394,0.0177883325442332,0.00104869468982828,0.00240704000004415,0.0011601745500837,0.000241149898556209,0.000336400589713275,0.00118165460140576,0.00107927794126343,0.000523952514158575,0.000222260146940633,0.000139484463095012,6.38730728141724e-06,0.000755861036990316,0.000521992816711533,1.10824646972579e-05,9.83481955042837e-06,0.0010658704708151,0.000252716577851859,3.02837347825671e-05,-1.33591922789365e-05,0.00154741667593761,1.93421045417862e-05,0.00027154897716065,0.000306443893000153,0.00470772819601127,0.0019105913391942,0.00362854131283095,0.00188684732719295,1.96466131760143e-05,0.00438669472926493,0.000322594049283963,0.000442890090816445,2.16150812320508e-05,-5.92329694417706e-09,1.4347450984777e-05,0.00172383049307472,0.00232021704143247,0.000730178955743576,1.58850341266045e-05,0.00970435838890696,0.000444364185923626,0.000548524091408158,0.000124696874131984,4.60944534885949e-05,0,0.000445912560997105,0.00247599296777409,0.00138747128365203,0.000352299851057777,0.00371012956393114,0.0576639972388645,0.021187689103519,0.00124202851219315,0.000273879091315017,0.00499263136102374,0.000524984592671622,0.000155411004366561,-0.000200893188216932,3.81758802593356e-07,0.000465787351484114,0.000114712997605331,0,0.000164666047927812,-5.62195886687805e-05,0.000100671967897489,-5.95305811330465e-09,0,0,-8.75710786015185e-06,0.00559326469376893,0,0.000968724465731543,-0.00276126692747414,0.0012086953589555,0.00502415720286005,0.00165563010801798,0.00370064100376666,0.00591440656990977,0.00745058375876377,0,0.00572184336169149,0.00408289802696455,0.0364719909574573,0.00362237067895251,0.00316068662327178,0.00973105079743983,0.0133627698976336,0.0104305509884866,0.00488796255924238,0.00262462882401466,0.00123935566673899,0.00205651954759427,-6.23618942016824e-06,0.00584565311708433,0.000393603481015113,0.011680199289317,0.0130289043028323,0.00316030749375403,0.00322996462443953,0.00623817531357325,1.95953647671624e-05,0.00011231780794926,0.00721515793888735,8.20762542872143e-05,0
"c_b",0.00281668831730126,0,0.000210276943842569,0.00193423913620175,0,0.000220059000712388,0,0,-3.80006650359027e-06,0,0,5.94484620497806e-05,0.00144146982938778,4.59435040552634e-05,1.46529715651592e-05,0.00111780575615493,0,0.00511292730868246,0.000915135568851705,0.000356611702336115,0.000338837314193126,0.0112336885545289,7.62512749582771e-05,-0.000760353594199847,9.65136350946877e-05,4.64416894943462e-06,0.000110853496799086,0.00532351901402298,0.00247106010166764,0,0.00161077408659056,0.000652333156503935,0.0431113670832224,0.000128377584737669,0.00180405100181212,0.000414012729240929,0.000528004401258552,0.000649042326639382,2.18207470981032e-05,0.0013184114674083,0.000672080333994566,0.000322764589284062,0.00225828843504573,0.00110385946458374,0.000456496916080915,0.000679681112700707,0.000626226703132153,0.00024455959786338,0.00129792833504211,0.000304331661063894,0,2.98024834861466e-05,0.00711987257830606,0.000111237962369226,0.000101879197320659,0,0.000287685952900418,7.72459666553217e-06,0,0.000136950589349626,0.00098066758349643,0.000630375604592821,0.000111792114269507,0.000179257383697117,0.000277731668079111,0.000563513460714081,7.76928076809545e-05,9.59046386247506e-05,0,0,0.000215985510202267,0.000900938846021829,5.19333113737357e-05,0.000130756059028979,2.58714996369664e-05,0.000304524493082822,0.000236292672725181,0.0001449021038638,9.52267865526266e-05,0,0,2.36809644714342e-05,4.34400212558699e-06,0.000559564480132843,9.98844963797285e-05,6.96184413557857e-05,0.0080183643141713,0.00368893378283819,0.000144284359751235,2.64132565393556e-05,0.000115877836780149,0.000104003822384992,0,-1.97729515961547e-06,2.93660617379505e-06,1.55828598536441e-05,0,0,7.86165354178105e-05,0,0,0,-5.92627161605233e-08,0,0,0.000903754476816014,0,2.64676048905945e-05,-0.00109337546743113,0.000129522417274045,0,0,1.31749320829612e-05,2.85614341060949e-05,0.00170109205414213,0,3.70177259539382e-05,3.92530459609406e-05,0.000202439087539779,3.01944418139217e-05,0,0.000206921817801425,0.000428775902551846,0.000476144925594524,0.000172172663067468,0.000688847961769004,0.000774835263230062,0.000111942276524149,-0.000610463385122031,0.000233304783076218,1.55770400833468e-05,0.000115833687616743,0.000451644315523713,0.000321024463248152,0.000244538926672516,0.000230266481290571,0,0,0.00273716934005737,0.00048788470584157,0
"pfb",0,4.27538699595226e-05,0,0.000413141450246514,0,2.41292763939021e-09,2.87442784306445e-08,0,-3.68036530201972e-07,3.77150938778794e-05,0,3.83737661250253e-06,1.33882434075436e-05,3.98002759170063e-06,2.51786894727986e-06,0.000381347771946594,0,6.32611941843335e-05,5.56566197064651e-05,9.18541060351635e-05,0.000740536519847104,0.00264241546742728,1.51283556038382e-05,-1.27784259052613e-06,0,9.26727590816885e-08,0.000207655141891245,0,8.57462900292906e-05,0,2.3828526216565e-05,0,0.00185535912250947,8.04813604624532e-05,7.79537114478217e-05,0.000114671401101246,0,1.1450832144913e-06,0,2.81880373556888e-05,0,8.23800699330994e-06,6.70423273295611e-06,0,5.34162064562381e-05,0,7.32002755089731e-05,0,1.47111918448874e-05,6.17527351090814e-06,0,0,0.000286973423505116,1.26810829533284e-06,2.36917836192389e-05,0,2.17091698170184e-05,0,0,0,0.000215296669685559,0,0,8.68186611816458e-07,0,5.2862084552334e-06,1.46377753601798e-05,2.30500419012276e-05,0,0,1.03571352640493e-05,1.06867470608698e-05,0,6.29750347668086e-07,0,2.06905052687649e-06,0,1.35972746943881e-05,0,0,0,0,5.01385286886771e-07,0.000514619327468527,0,5.01177684917897e-06,0.00128904551002497,0.000181136447053935,0,0,0,0,0,-1.97729515961547e-07,0,0,0,0,0,0,0,0,0,0,0,1.07571719299929e-06,0,0,-6.62055720082176e-05,5.24503433913051e-06,0,0,0,0,2.22901717439314e-06,0,0,9.05839522175551e-06,4.70788575673904e-06,0,0,1.17511441090043e-05,3.71829102994179e-05,8.94299084283646e-05,0.00189744840179242,0.000337578847422993,0.0002733704814382,2.60825504301267e-06,-9.19662765614698e-07,6.20401556942408e-05,0,0.000268328737364185,0,0,1.79347071902775e-05,0,0,0,4.9146225864642e-05,0,0
"ocr",2.24004128494797e-05,1.08479968554013e-05,0.00130334830398507,0.00997001488598355,-1.64153564297244e-07,0.00034224000466055,5.83880836921774e-05,0,-8.26933673962822e-06,0.000152170478772539,8.5945322861015e-06,0.000605679174339796,0.0259088949913973,0.000506744432566298,0.00168453369599287,0.0017708396906922,-9.44216846486989e-10,0.013345992784414,0.00511414924260596,0.000961545013776184,0.000692227085944125,0.0117015136090136,0.000112567027316193,-0.000100648730422332,0.00258165911880131,2.55955841986414e-05,0.000232636211592447,0.00126847054783606,0.00349702875165297,1.21836388688598e-07,0.00187801357953303,0.000521284818320558,0.0421648560517305,1.81900961045219e-05,0.00473466250096549,0.0026633800169197,0.00274506122792084,0.00463253033121455,4.95198712174832e-05,0.00341114894691455,0.000112739381817535,0.000756676683750155,0.00508555740875562,0.00366403534851698,0.001436492812492,0.000848516096257508,0.0016661356972141,2.59453412051367e-06,0.00392442440559601,0.000219453659282385,0.000479081453610244,4.42745694670193e-05,0.00608312369018191,7.63351464053295e-07,6.89612361926198e-07,-1.87287857805642e-07,4.85209049908422e-05,1.12617323049853e-08,1.16696956221133e-06,0,2.85180235602019e-05,3.1257998802234e-05,0.0001758765696149,4.33514514833685e-05,3.30420312505695e-07,0.000106655245407454,0,2.4696473465601e-05,0,0,3.31605184548005e-07,5.90650387754482e-05,3.06423831737753e-05,5.53517410845107e-06,1.95230401940612e-05,6.86118195904043e-05,0,1.26083648816553e-06,3.67161597813263e-06,0,0,4.11456757691169e-05,0.000508521002289744,0,2.0328905160633e-05,0.00016271010110485,0.000191447939060379,5.37689242833787e-05,2.35941374926711e-05,0.000438165435977117,4.0580418440408e-05,2.24567110252919e-05,8.02896981738639e-07,-1.24470730297794e-06,3.52392740855406e-06,3.06936593057256e-05,7.79133999899197e-05,0,1.76131367071186e-05,-7.47036275854875e-07,2.97500438915422e-07,-1.04178516982831e-07,-2.2536525863861e-07,0,0,0.000971851678001641,-2.74237236536628e-08,0.000119431960002147,-0.000305405516850471,5.88552002014866e-05,5.91702420124344e-05,3.62783281090668e-05,0.002922291790366,0.000154187315275414,0.0156555842460356,0,0.0233550419354768,0.00197470751235465,0.045172822939917,0.000260602176484815,0.0029732038961555,0.00390541821672246,0.00780392480787058,0.0290214017181873,0.00758043348572892,0.00590456000681798,0.00903967007995285,0.00179041596495489,-1.01951186588144e-05,0.00789360250292737,0.0026292910785047,0.0113128198786308,0.0174253409815359,0.0032461280335957,0.000705883842651732,0.0143804982315317,2.74080264561738e-05,0.000450572886803359,0.000341667611113266,8.15583922065926e-05,0
"ctl",0.111078206499264,0.0426273589823808,0.0014745483519795,0.376365732614795,0.000371113235463643,0.0186927408004443,0.00629759789294507,0.015704348134095,0.00111097988182115,0.00102710363300301,7.48261211019998e-05,0.003689631007252,0.030891950174471,0.0019528294643028,0.0011225706106059,0.0086759353566473,1.6858674e-06,0.006409259642097,0.0071488931046924,0.0048836250899433,0.00857966331703435,0.137539511959134,0.007166486493829,0.05221593326586,0.0018326340935549,0.0145730227193658,0.0211451291203332,0.235283338525106,0.072566997382465,2.4616026e-06,0.095616444063305,0.027536546733105,0.41869090635915,0.008433207937615,0.06820940370999,0.0089787370313685,0.025418854334053,0.0117456514970595,0.022410934524293,0.026854671601919,0.00219226233301483,0.0063223057182685,0.0085262748129705,0.007103151351779,0.0085756342265915,0.00561835972413,0.003038707667231,0.00011313682069024,0.003563373036065,0.0006125441875204,0.00054541508588012,2.6322389711584e-05,0.00810366893030803,0.00414081102064936,0.00390855923353278,0.000345276610832696,0.00264387299333555,0.00325734579729443,0.00054632053483458,0.00182087755898812,0.0259430385247516,0.0244197194095576,0.0044728829668932,0.0024666164285245,0.0080050785228752,0.017159545080374,0.00102935915168825,0.0019113939133627,0.000245577378095052,3.17562669e-05,0.00795908660254857,0.0117718722560715,0.003709816707996,0.0011691398930781,0.00122104769651655,0.0167433862470256,0.0029486308269304,0.0176636845605296,0.00303979506055484,0.00161786705932398,0.00090690776984849,0.00179540418495005,0.0033142533622495,0.0068005889666324,0.0011453543253434,0.0107319414697305,0.10743484358833,0.0218618526083285,0.0008562169229239,0.00922407259370369,0.038008098392535,0.0059481049210241,0.00182877349287258,0.0228656955131284,0.00186296745732415,0.0048530241863383,0.0030094673016807,0.00012863832975,0.028162864780919,0.00302164534507561,0.0009517856149428,0.000683940241179288,0.00063880022254248,0.000124653466884371,0.004159966772876,0.034974330821909,0.00108992254716682,0.0170298651339822,0.0178477391075372,0.00787742176278805,0.00349306438890955,0.0173505135356231,0.00169820078979025,0.012301550689968,0.005730947652533,0.015145388708116,0.01044757222255,0.009451936244122,0.052925648794835,0.0040939536462519,0.0017842598807505,0.0516194707778357,0.0403402162088044,0.065936985016946,0.043306949023665,0.026297575874955,0.08436851106905,0.0018917453617909,6.69437559e-05,0.030397053393019,0.0020748382946457,0.028723302784365,0.015530403441533,0.015540147951563,0.0068109828345375,0.0821799403502227,0.00376811266604056,0.00274903248010923,0.067876057858375,0.0057368320127192,0
"oap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
