"aus","nzl","xoc","chn","hkg","jpn","kor","mng","twn","xea","brn","khm","idn","lao","mys","phl","sgp","tha","vnm","xse","bgd","ind","npl","pak","lka","xsa","can","usa","mex","xna","arg","bol","bra","chl","col","ecu","pry","per","ury","ven","xsm","cri","gtm","hnd","nic","pan","slv","xca","dom","jam","pri","tto","xcb","aut","bel","cyp","cze","dnk","est","fin","fra","deu","grc","hun","irl","ita","lva","ltu","lux","mlt","nld","pol","prt","svk","svn","esp","swe","gbr","che","nor","xef","alb","bgr","blr","hrv","rou","rus","ukr","xee","xer","kaz","kgz","tjk","xsu","arm","aze","geo","bhr","irn","isr","jor","kwt","omn","qat","sau","tur","are","xws","egy","mar","tun","xnf","ben","bfa","cmr","civ","gha","gin","nga","sen","tgo","xwf","xcf","xac","eth","ken","mdg","mwi","mus","moz","rwa","tza","uga","zmb","zwe","xec","bwa","nam","zaf","xsc","xtw"
"pdr",0.00066519753704306,0,3.26614462669268e-05,0.165976989958929,0,0.0136164185403937,0.00677697710113607,0,0.00122886458385223,0.00300572298664544,5.1673487924286e-06,0.0243152969912125,0.149402689462261,0.00771890661119874,0.00979649982134593,0.0312275645613267,0,0.0998560609866743,0.0631705965807795,0.0390993161654129,0.06018928233713,0.216935199735122,0.00528371891798207,0.00642819326082194,0.00984580351598183,0.0006679343087158,0,0.0109497176493353,0.000325556148922963,0,0.00258549124502119,0.0016052722585297,0.033197788735212,0.000271532168916545,0.0046965375661754,0.00280740436470317,0.000795936022797101,0.00458104793714941,0.00209797933538102,0.00279780143096713,0.00343199867255549,0.00102324186982385,0.00013438323150649,0.000143894131949801,0.00120477489568324,0.00181731826623105,5.68534249184562e-05,6.11472843535962e-05,0.00255903524469267,6.41784186725432e-07,8.10827608408618e-07,2.11566028712323e-05,0.00309678388563304,0,0,0,0,0,0,0,0.000228850475542177,0,0.000226417825993095,2.30021038526806e-05,0,0.0020078101663131,0,0,0,0,0,0,0.000284267776255342,0,0,0.000797404016747446,0,0,0,0,0,0,9.09088050427285e-05,0,0,9.71052820386491e-05,0.00220325186084343,0.000231128242064059,0,3.83956198598101e-05,0.00060184759782421,4.50093358799758e-05,4.3815216914333e-05,0.000127392437226268,0,1.31199380425347e-05,0,0,0.00163609921178821,0,0,0,0,0,0,0.000609542941455086,0,0.000197644359416739,0.00176546077385494,1.03995656387495e-05,0,1.16304939656995e-06,0.000447652597722377,0.00106755818908726,0.00141979469921357,0,0.00182519118384485,0.0119438125524059,0.0149083326990106,0.000714584986378966,0.000508152472010686,0.00894288377005892,0.00164345571098336,0.00448475162667886,0.000322967399872059,0.00035424185827018,0.0177279181048832,0.000478528064568548,5.46671146138496e-07,0.00170757532965971,0.000127174464759618,0.00912742471321294,0.00161617313629842,0.000371387660628317,2.58392274589072e-06,0.0025855572563213,0,0,1.61950434478535e-05,4.24347302790745e-07,0
"wht",0.118514057264786,0.000670141949919718,5.06828028970267e-08,0.13402266549066,0,0.00182733028000841,0.00010353303823769,0.00208435780429814,9.0139129963399e-06,0.000331629681538814,0,0,0,0,0,0,0,1.0197201794077e-05,0,0.000491190823096705,0.00195118115229391,0.143285674778922,0.0027098657017101,0.0222524190092555,0,0.00636924834221972,0.0865714520721145,0.191231819325424,0.00633399296341962,0,0.0460222864773174,0.00169272467238284,0.0257937134054217,0.00293371695499718,7.390185837985e-05,5.46238934812546e-05,0.00591750476058835,0.0018533007187976,0.00635173947762806,1.00374323922404e-06,0,0,8.84250012454454e-06,3.64378710100528e-05,0,0,0,0,0,0,0,0,0,0.00295941546176298,0.00215721491328821,1.76117066022688e-05,0.00867490629803818,0.005562306697942,0.000996089310257426,0.00217576303950457,0.053392138077082,0.0313204231500013,0.00503736453325858,0.00803430627425772,0.00166946348421599,0.0141123397077109,0.00268184535496216,0.00462341098962784,0.000163141231131772,2.26377983833661e-06,0.00156737657492804,0.0162099591813175,0.000384280551588847,0.00323829810356339,0.000410625585310627,0.0129980412707353,0.0049414286722593,0.0159531515966741,0.00115571290334402,0.00085679729816337,0,0.000749795004064128,0.00876985083551115,0.00634451953400068,0.00139653678622663,0.0149121786717405,0.264059302786417,0.0519827718207114,0.00233570637403675,0.00536220428422154,0.0882535363432154,0.0026692633129507,0.00103196907237248,0.00763821042468704,0.000639908595593313,0.00486477484976476,0.000332871824933135,0,0.0196857527422198,0.00019794859283655,5.02578624923831e-05,4.84201732281225e-08,1.27332534052055e-06,1.25160066131923e-08,0.000577953453661569,0.04945164973397,6.94186735038545e-09,0.00942520240384917,0.00382430735693217,0.0126432514537238,0.00352271082692558,0.0110295422513633,0,0,7.46705540361055e-06,0,0,0,0.000847381324445902,0,0,6.80180749030564e-05,3.87769485124631e-05,0.00010500340833625,0.0151476652682008,0.00166176758718888,6.42746471709972e-05,9.45255976405325e-06,0,8.53937842324944e-05,4.79344542336829e-05,0.000883016391964873,0.00023344723079866,0.000508391744529072,7.47090706964055e-05,0.00195876106888335,0,3.84969038315328e-05,0.00834880031791733,0.000248134054254725,0
"gro",0.0480996375063371,0.00116090079595343,4.17843507883916e-05,0.202546161074725,0,0.00101090675845099,0.000467716294406036,6.1361032735422e-05,9.93028720765681e-05,0.00355317515934443,0,0.00142734354550612,0.0437300053283237,0.0020033266280432,0.000139057188133098,0.0175161708095593,0,0.0113284314234065,0.00926161396906229,0.00459600237041491,0.000986575851132844,0.135785858682649,0.00428931872137175,0.00459088802304267,0.000504405102906196,0.00118929039874904,0.0504518481634415,0.383715070401607,0.0772006139510888,0,0.0617260287295259,0.00545444811287351,0.172744279828455,0.00295818846610052,0.00574766638926995,0.00526130194959961,0.00889618439952519,0.00865294900502863,0.00260861252004608,0.0118251433840884,5.48027558770706e-05,0.000106582013775386,0.0109516704332217,0.00609029127449396,0.00486743364835473,0.00106160340070226,0.00445595260019744,0.000338018893776883,0.000342106830317509,3.12723930986211e-05,9.83569142373932e-06,1.26849010791114e-05,0.0082114219823868,0.0049120613822087,0.00134740932787631,4.21071429376751e-05,0.00622181093776158,0.00558092218220552,0.00130718639215853,0.00677543257487393,0.0376441999559011,0.0312673899847636,0.00294444972464244,0.013953158347407,0.00360476510286127,0.0118873032155341,0.00182459859927044,0.00430880762887472,0.000175009676456247,4.41501995239646e-07,0.000573939947472012,0.0397898340407833,0.00189142605358343,0.00337917516006065,0.000917799744952676,0.0252086421650672,0.00671439770888039,0.00896413819429025,0.000756524500097208,0.00261197363912692,0,0.000849028914294433,0.00477967826468864,0.0179415691538096,0.0036672503906413,0.0249926204466514,0.165478130337626,0.0648253032735891,0.0043350540394234,0.0148385674953015,0.0135830299870999,0.00142259273814697,0.000286407325035766,0.000489130265979424,0.000644234636275035,0.00221961981287399,0.00097476677332503,0,0.00573150560371084,4.54641744979097e-05,0.000102739275914297,8.0280647212227e-06,7.03992470536632e-06,3.07211071414721e-07,0.00019500211512857,0.0226196838979671,1.77885350853627e-07,0.00878281990635725,0.00345202143203788,0.00938302038051327,0.00272710371265793,0.00651570663199001,0.00771509760589195,0.0277973293820944,0.0177613246594131,0,0.0133588504377799,0.00693943219355437,0.086149444884266,0.00672668234959087,0.00929619107787867,0.0849240503690829,0.0299073308922852,0.0366836040558609,0.0855746958249277,0.0318432901643978,0.00428720802338951,0.0140803884376821,1.95890494032961e-07,0.018345675649015,0.00305285823659011,0.0366445156822805,0.0287132910890635,0.0158067803191967,0.017164532139319,0.0440657117538833,0.000561401219032411,0.00396354754221342,0.0360704761001835,0.002348580457817,0
"v_f",0.0236668054846403,0.00175245355704616,0.00234061148218925,0.251225247301519,1.39524266327919e-06,0.0063127910877573,0.0042964702797707,0.000201102790042289,0.00163982651852557,0.00539924705324383,2.569177470051e-05,0.00178584016232017,0.0351534774785852,0.00200380832181766,0.00243052985025259,0.016044422144705,6.59533616481976e-07,0.0156493307411934,0.0146275631353731,0.0246957493277133,0.0095101206759369,0.225002497808326,0.00312720321738391,0.00725392558610354,0.00229769406353992,0.00114703014803008,0.0265980803317692,0.0422889329967465,0.0296706787582571,3.62775132696556e-06,0.0111716581541896,0.00447116674055731,0.0932871404786365,0.00634501749947761,0.0120543930755789,0.00561990525778566,0.00171550610455093,0.0139284687877829,0.00056162692728626,0.00558373507422343,0.000368314173661924,0.00268757299429008,0.00703284895098736,0.00345259803082603,0.00413098428197266,0.00113315789005371,0.00164221318707941,0.000497605756892318,0.00392079909816329,0.000693695775828974,0.000503347677950359,0.000151040929277706,0.0129077302224614,0.00108789883741131,0.00185319406174488,4.65366733746506e-05,0.00100620559083442,0.000510592948573736,0.000217419682491537,0.0003900918169328,0.016128355011685,0.00623981472510876,0.00352069612788396,0.00226554292874723,0.000385996971191339,0.0167803488087509,0.000421903472085135,0.00101460003314029,2.91487138879032e-05,8.12709947315646e-06,0.00283459380616931,0.00854568494037599,0.00363007490651047,0.000542936695090959,0.000404147487420003,0.0197311097075504,0.000929410894386818,0.00407471505055188,0.000716921327702607,0.000296846810569526,0.000382403146838742,0.00105180795583043,0.00133440340293149,0.00616431302087287,0.00111100548618883,0.00682404668112992,0.0536134507535093,0.0207854330842998,0.00249969229006665,0.00912987260510505,0.00355332859403037,0.0017458240381443,0.000792335121493524,0.00247978383238432,0.0010219243059076,0.00232092745237363,0.00118769093894893,2.858930543283e-06,0.0104364785575023,0.000522121251263612,0.000246039066812851,3.46365639158503e-05,0.000107030618980489,5.38302066245572e-06,0.0010250762154509,0.0220313068771519,4.50023905657113e-05,0.00518167324017923,0.00455806950396252,0.0051129014088022,0.00322921089624452,0.00983995896403743,0.00579992399059544,0.00899880073662708,0.0186353434944058,0,0.0100550584559226,0.00424289145968997,0.0550079053021745,0.00124318165128963,0.00293167597756403,0.0347466630592655,0.00550411086314048,0.0291504343124657,0.0227727159859933,0.0246241686218865,0.00682255572196282,0.00897159082467721,3.53696231551607e-05,0.0115189070771654,0.00855669227170159,0.028993952132287,0.0380813488862208,0.00185373645244792,0.00117073305094083,0.0389706714338345,8.93210801098715e-05,0.000481594387624365,0.00783877380469725,0.00074288663668278,0
"osd",0.0244727352718109,3.7479233835142e-05,0.00514022814861521,0.151576212203225,0,0.00126021854360429,0.00112282230820441,5.00789587440776e-05,0.000134295220652172,0.00167920426049018,6.76523220953869e-07,0.00129405098614826,0.118783350909911,0.000528729754781163,0.0748809065202129,0.0251589924431718,8.54318156064736e-09,0.00878516912140414,0.00491933272501703,0.0180798708881195,0.0022494438988927,0.203312201548075,0.0016369093089388,0.00884078579436241,0.00380088353686484,0.000161663631620484,0.0967941816355009,0.364740288175701,0.00734132606963109,0,0.216741416225595,0.01375149587719,0.315873331610609,0.000433396514664138,0.00306376809351897,0.00233858331256756,0.0314126399556669,0.00128973342755179,0.00943977238773731,0.00365189836196686,0.000253960597053946,0.000847358173845831,0.00154858869133941,0.00194223308094223,0.000653776149594688,0.000180221538816974,0.000170645475777511,9.64905519653831e-06,0.000966393215710264,0.000755511261814028,1.0928546026377e-05,2.32405509056578e-05,0.00116814874812669,0.00144316405417989,0.000227309325418068,1.80357044481504e-05,0.00466750144745001,0.00112538048566729,0.000691213084059429,0.000781351367777883,0.0237422222805538,0.01326196506141,0.00873141867508621,0.00724406899639888,0.000219759524461552,0.0118144681708803,0.00104687218483045,0.00216195429509544,5.48695484140392e-05,2.07765644818657e-08,4.80358721495614e-05,0.00614254611197873,0.00332864399756227,0.00232084352447807,8.50319558592005e-05,0.0226822956656165,0.00126596831011427,0.0060026296413418,0.000353074579794316,6.03317951325485e-05,0,0.000345320142367852,0.00764612363458056,0.00341658947724685,0.0012183489213485,0.0112443180505396,0.105114173269841,0.0530054518247524,0.00288631799935268,0.00321222021927156,0.0119684779687915,0.000651379345701383,0.000710879675092537,0.00646483937093867,4.27669421006764e-07,0.000483399803365364,0.000113517827477197,0,0.00154289059665997,0.000123291735726322,0.000217886948025247,2.64696946980403e-07,0,0,9.49277861893697e-06,0.0133067708154586,0,0.00322633936829984,0.00116200137915337,0.00392593019792309,0.00812804621746722,0.00334224745311294,0.0038837956526592,0.00755334944858179,0.0106760773681313,0,0.00763017348048478,0.00469060670599355,0.0516091830475701,0.00603620986941577,0.00229261284589975,0.0121882252009761,0.0158627300688125,0.0127326284577957,0.0104907449142689,0.00302621917654517,0.00175654349906062,0.00357258563463995,3.0522472326066e-06,0.00752821904618273,0.000617282470910738,0.0237811651982371,0.019560130446596,0.00578181281716186,0.00581350642861666,0.010051400374807,5.37449408333619e-05,9.29534703855637e-06,0.0163815004485042,0.000101346260115081,0
"c_b",0.00270443268217298,0,0.000396281595451438,0.0107557717427332,0,0.000717972322783448,0,0,4.44412493304801e-05,0,0,0.000180767743653193,0.00575946872664542,0.000233904829888451,5.84071538228884e-05,0.00302662138261874,0,0.0105165637896589,0.0023290827917548,0.000943824303191336,0.000679484159666589,0.0243720116386808,0.000222431715841106,0.00247132429928535,0.00011000444054793,1.33864510877732e-05,0.000122480510970194,0.00872708222260856,0.00682785084270802,0,0.00306534042324222,0.00131381223674239,0.115784627923158,0.000218730343943124,0.0035409711437432,0.000741659742519315,0.00105362342381182,0.00101998800729568,8.56318096073888e-05,0.00152340177947232,0.000940464684638754,0.000746385739742834,0.00310237662094947,0.00126838574254131,0.00071134013735779,0.000615221263270659,0.000828640798212053,0.000333407112061326,0.00145883080857954,0.000406949518400899,0,0,0.00619106252553959,0.000452954885779832,0.00066816695329293,0,0.000586225437768465,0.000297847748216439,0,0.000121066530611738,0.00386263305767873,0.00383863692383951,7.0350939205902e-05,0.000124490672065543,3.61008186554985e-05,0.00050692115902838,0,0.000147653843980131,0,0,0.000760946742029636,0.00146053978523411,3.44528638355024e-06,0.00016150213584887,0,0.000292803303841797,0.000467577822179552,0.000913057278456815,0.000254875547878641,0,0,2.16644275145301e-05,0,0.000973883054420528,0.000202520535172274,0.000144044738473558,0.0129315027180495,0.00402756578569735,0.000192247054706634,0.000477795093535477,6.86738835038071e-05,5.7662620318805e-05,0,4.9689720279356e-05,2.9607882992776e-05,5.43019657871576e-05,0,0,0.000541606448533423,0,0,0,9.90144121711156e-08,0,0,0.00180220668987758,0,8.97178228372219e-05,0.000859255295929248,0.000247661151937921,0,0,2.78393912593266e-06,3.60375705947205e-05,0.00159223975518166,0,5.26817386465243e-05,4.08429000208087e-05,0.000269740174298198,4.07176713068096e-05,0,0.000209733457467335,0.000469134602231925,0.000581625220466288,0.000233092071035595,0.000998255932201764,0.00134443952022106,0.000178790192905612,0.000258156337578136,0.000305375209303741,4.50932484009228e-05,0.000465396534566579,0.000835022787087515,0.000445827311776444,0.000370114526290995,0.000362030417443626,0,0,0.00349034250962589,0.000660732998862492,0
"pfb",0,8.84622024987173e-05,0,0.000651946279092388,0,8.63985947994522e-09,7.93721544293849e-08,0,3.28174097829211e-06,0.000105279263980576,0,1.89212691032161e-06,3.83361101097734e-05,6.120344428335e-06,3.21175224973873e-05,0.000990970046142367,0,2.72593502505056e-05,0.000134503140807936,5.57196550732907e-05,0.00372269771450255,0.00439193962653928,3.72814452453449e-05,2.45757388588518e-06,0,2.50853427539191e-07,0.000242936550684683,0,0.000197196906964325,0,4.59662973779331e-05,0,0.00359619969570764,0.000196690851390246,0.000165296320864882,0.000243629371642094,0,2.07643463998797e-06,0,2.81195716282618e-05,0,1.42966370817129e-05,7.04616962714064e-06,0,6.67939099044325e-05,0,6.66393708902907e-05,0,2.91435185073563e-06,8.85370457596221e-06,0,0,0.000349764629169389,4.98853276953744e-06,0.000121238801827425,0,3.00509885291406e-06,0,0,0,0.000607697394712141,0,0,1.94696379038761e-06,0,1.40098721543956e-06,1.23212836444987e-06,1.59399036114914e-07,0,0,3.17125999760336e-05,6.80348930973081e-06,0,6.0688247334898e-07,0,1.30328846879486e-08,0,8.43189745061171e-05,0,0,0,0,3.39240727833098e-07,0.000602266804349605,0,1.76722263736978e-05,0.000692089997094331,2.20977339540975e-05,0,0,0,0,0,5.98277571685669e-06,0,0,0,0,0,0,0,0,0,0,0,9.81323472151311e-08,0,0,3.27386372082982e-05,1.65819845814706e-05,0,0,0,0,2.69033613806556e-06,0,0,1.46495005546334e-05,6.5692548719758e-06,0,0,1.54837894088258e-05,3.81343590799709e-05,0.000107219600986647,0.00345475748142042,0.000369670598690666,0.000316183357511986,4.50862225588066e-06,6.15005039405808e-07,6.72223073264758e-05,0,0.000457437832242591,3.59149585844093e-08,0,3.55786285780337e-05,0,0,0,8.19278668538473e-05,0,0
"ocr",3.76298357323357e-05,2.20263750173217e-05,0.00379835749951394,0.0430460532477599,9.25984402276109e-08,0.00108443196262532,0.000287216078018172,0,0.000135808011412415,0.000467055662760227,1.48061939214475e-05,0.00348688682777605,0.102061825384949,0.00108372598773393,0.0153989413743529,0.00467848822340054,5.69545437376491e-10,0.0283366123794311,0.0167386105596697,0.00289393508521229,0.00181069598402143,0.0245403101736627,0.00034005945978927,0.000328234868237909,0.00424118104783892,8.48796779364426e-05,0.000253585269489695,0.00205753204249131,0.0080479523049083,1.29949301264438e-07,0.00341356751419316,0.000826592795971634,0.0641736373463725,3.92365659474965e-05,0.0097371456821616,0.00465262841504167,0.00212481483225018,0.0078951522723356,9.24716503997789e-05,0.00461084217867554,0.000108788079343407,0.00158453745065412,0.00565602487580112,0.00576853035235885,0.0017889365479831,0.000688562312587899,0.00180578697801907,4.68040941965798e-06,0.00489129290944243,0.000378754772197711,0.000462065976670076,6.46295709980728e-05,0.00713851875151148,2.99506450880611e-06,2.77154092428457e-06,2.11167554615572e-07,9.20324086827225e-05,6.32926464959933e-07,2.55970371823785e-07,0,0.000125538462529371,0.000204495885156464,0.000122876125129776,0.000100979235913268,7.26624234106745e-07,0.000186722272829864,0,0.000214769227607463,0,0,2.32448376787681e-06,0.00012586455223002,7.12568417385193e-06,6.2651690631027e-06,3.33871198978336e-05,0.000168495649688143,0,5.58940267165153e-06,7.45765484813653e-06,0,0,4.09457680024618e-05,0.000515137045214559,0,5.50515011827224e-05,0.000454435246967707,0.00020972263058525,0.00018287241314663,2.96486164120988e-05,0.000298180383831285,9.23389682417388e-06,3.43742789364801e-05,1.35305846965243e-06,3.89580746512374e-05,5.04978893265679e-06,1.47487738879515e-05,4.19361598249095e-05,0,0.000144221146260049,3.82704966684983e-06,3.15646031005895e-08,1.58172565878533e-07,5.10914366802956e-07,0,0,0.0013372862951308,1.909013521356e-08,0.000442862252756512,0.000173333226579462,0.00013731930392048,0.000111351785255667,5.4219141969746e-05,0.00338188432205877,0.000219797843609887,0.0153265484925361,0,0.0297777150436379,0.00258907766956437,0.0793061995300898,0.000148634881483096,0.00537788354220832,0.00452185267940477,0.00919179866667572,0.0351864606262965,0.0160512553224156,0.00585061374867101,0.0138933810975587,0.00302631163393347,4.80159490024979e-06,0.010375798892388,0.00251959179091805,0.014446235261624,0.0253281984976072,0.00420246281023453,0.00154883267628601,0.0167150399832336,2.95050086826587e-05,0.000568779827732504,0.000453585475185279,0.000118489891147827,0
"ctl",0.195589072186419,0.0643780629741498,0.00264331337355141,0.66511082367661,0.000325423066411598,0.024994621514998,0.0117283509686982,0.025637674289124,0.0022097443071636,0.00170639442838537,4.2319536594736e-05,0.0077815830479155,0.059855992632707,0.0039405928124581,0.0028581708704985,0.0156112786629099,2.376686875e-06,0.0114372672860215,0.0170373996233947,0.0142636027284877,0.0140780525781085,0.24187575751443,0.0131421828585224,0.0986729588124401,0.0030609791872666,0.0256989196838927,0.03192037929963,0.455608663159287,0.12798163212812,3.09476375e-06,0.166018087697215,0.05843887431508,0.90556316672005,0.015360580159484,0.160164388043455,0.019162930858144,0.066893419146839,0.0232426476356735,0.048045783873562,0.066331824137613,0.00543024245616074,0.0118767728286655,0.0139840680351815,0.0142692092189055,0.0208646636116925,0.0113222917620455,0.005278278154775,0.000227688197392104,0.0080420143313345,0.00108101036650215,0.00081726923659238,4.41035165965165e-05,0.0176509992035396,0.00682220886897672,0.00539725978926521,0.0004689542393064,0.00374999237790425,0.00452439729546053,0.00105948893219994,0.00234941770631382,0.0371931745183694,0.034977445457263,0.0082827598891368,0.0035524905290279,0.0123235432413743,0.0234266880198078,0.0020398144612538,0.0027313931413032,0.000386845458457244,4.3452748125e-05,0.0116119783010037,0.0209678421602015,0.0068416235268152,0.00185420935504435,0.0024256509551458,0.0250838869007346,0.00404434159982172,0.031326089527846,0.00467484844979464,0.00224314709956404,0.00171240538169525,0.00331833358547745,0.00597142501108,0.0142552537049952,0.0023996427240495,0.0185733387621765,0.220111572265395,0.0339814664680685,0.0013967933371159,0.0138975036128263,0.074817084295625,0.0108081402628315,0.00383417124792885,0.0439477829693911,0.00427789506498515,0.0093819392186614,0.0047610975765672,0.00040395721,0.0364483954503546,0.00567698362322145,0.0014036337937494,0.000895537897005244,0.00154560872079896,0.000270668143312122,0.0078588432564,0.0713875993621355,0.00170938395157178,0.0285525646316363,0.0305194575290535,0.017441667829355,0.00581977286345415,0.0299065944736385,0.00313484851726755,0.021043469086728,0.010705999339865,0.040887530338688,0.026234297853197,0.026750989382812,0.09874143611831,0.008214288270085,0.0038641167566275,0.0969209586302142,0.0989684568162408,0.167625187802586,0.08920337048919,0.05217123736956,0.177948199939425,0.0052613441908017,8.2092221875e-05,0.082683101818861,0.0040824621782513,0.068840626730705,0.035511363997314,0.041053611134306,0.012817184534417,0.115868846380315,0.00604672428142922,0.00383622899189503,0.127948956312505,0.0124912134387458,0
"oap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
