"aus","nzl","xoc","chn","hkg","jpn","kor","mng","twn","xea","brn","khm","idn","lao","mys","phl","sgp","tha","vnm","xse","bgd","ind","npl","pak","lka","xsa","can","usa","mex","xna","arg","bol","bra","chl","col","ecu","pry","per","ury","ven","xsm","cri","gtm","hnd","nic","pan","slv","xca","dom","jam","pri","tto","xcb","aut","bel","cyp","cze","dnk","est","fin","fra","deu","grc","hun","irl","ita","lva","ltu","lux","mlt","nld","pol","prt","svk","svn","esp","swe","gbr","che","nor","xef","alb","bgr","blr","hrv","rou","rus","ukr","xee","xer","kaz","kgz","tjk","xsu","arm","aze","geo","bhr","irn","isr","jor","kwt","omn","qat","sau","tur","are","xws","egy","mar","tun","xnf","ben","bfa","cmr","civ","gha","gin","nga","sen","tgo","xwf","xcf","xac","eth","ken","mdg","mwi","mus","moz","rwa","tza","uga","zmb","zwe","xec","bwa","nam","zaf","xsc","xtw"
"pdr",0.000395685376414161,0,3.97615592321777e-05,0.111317851130453,0,0.00878351131360037,0.00470348155239393,0,0.000543974389797433,0.00210073114210996,1.48557753806783e-06,0.0196785812174466,0.0751421536171994,0.00584868729340716,0.00512171238648274,0.019992226619891,0,0.0580066472374492,0.0393777377418305,0.0225928377334251,0.0386319158986729,0.171531095033467,0.00390573251418136,0.00318039549318834,0.00502210859809954,0.000417744982579584,0,0.0127467744192038,0.000436239706855364,0,0.00119653544395007,0.00114431332396054,0.0366687694570259,0.000222467221838559,0.00383024519879421,0.00275696044982917,0.000275282230107174,0.00287219843214907,0.0015054774287889,0.00253473117035252,0.00276836899013844,0.000649725823564924,0.000132241878284156,9.87980404708154e-05,0.000870506093712903,0.00262171494960356,4.97937602641666e-05,4.62518866204408e-05,0.00195313550010626,9.1723992895367e-08,2.56527276216207e-07,8.26253646113627e-06,0.00225038900759404,0,0,0,0,0,0,0,0.000113985274431978,0,0.000119787144022032,1.86361933497567e-05,0,0.00131734508680814,0,0,0,0,0,0,0.000187935370868525,0,0,0.00068155300854681,0,0,0,0,0,0,3.8967521587647e-05,0,0,8.55830329525503e-06,0.00151192668870982,0.000178282470653069,0,8.33890206179045e-05,0.000415712023471723,3.39316891757938e-05,2.54201778334157e-05,0.000215294764471614,0,1.96125400698762e-05,0,0,0.00161232756324684,0,0,0,0,0,0,0.000236864137512685,0,0.000165794648686637,-0.000709953033119415,2.06397157187543e-05,0,2.10374610657742e-06,0.000202393356647052,0.000323900524992336,0.000507510714211163,0,0.000929183710554176,0.00600241790353514,0.0129299210325202,0.000336294954962095,0.000391341556911837,0.00568862956770016,0.00139534329669871,0.00431001107512975,5.27130141836153e-05,0.000171298016873783,0.015083147870558,0.000294135243818752,0,0.000730484435886513,7.9721936466468e-05,0.00423718594580485,0.00126473742183051,0.000185964325649735,1.72157501336397e-06,0.00104925807945484,0,0,1.25995165127724e-05,3.22317437856232e-07,0
"wht",0.0778729333299872,0.000379600256479487,1.34275156126495e-07,0.0848298142109107,0,0.00109780982085329,1.78149545143956e-05,0.00147519822873206,1.69837794422336e-07,0.000252231869550081,0,0,0,0,0,0,0,6.98898487139916e-06,0,0.000356047586056842,0.00241965400202503,0.108856531606796,0.00166451644432171,0.0103709975595865,0,0.00369407153761382,0.0925833322141121,0.191562594435946,0.00361645513391474,0,0.0408945258099237,0.000818026168791831,0.0275739000088478,0.0037560329341739,0.000169692355248502,8.29544591496893e-05,0.00288602338015586,0.00123163399613089,0.00144762879351004,1.12212668775038e-06,0,0,3.30644114417403e-05,3.6250682370955e-05,0,0,0,0,0,0,0,0,0,0.00159134869321023,0.00118307544544146,1.99488939161137e-06,0.00571871971423415,0.00239300296658248,0.000522000303654244,0.0014363089746259,0.0296101910777104,0.0164794672576536,0.00427246712115589,0.00777369003338466,0.00128850536459353,0.0134988962688987,0.00128280067875898,0.00226448173479595,9.94483746145366e-05,-1.30127065900275e-06,0.000872736761482873,0.0122592778501209,0.00132325704104543,0.00237912217392508,0.000274589882252297,0.0120881733729659,0.00335501561650189,0.00859066515367086,0.000711162766454561,0.000784097817665143,0,0.00135358007621886,0.00714654310182481,0.00309966981932571,0.00108846557392762,0.0155181932135621,0.277225668100481,0.0463174510729056,0.00217780989204446,0.00552631371813959,0.0607094094054393,0.00227944905142736,0.000570829612635725,0.00424691220048351,0.0010959112534625,0.0046566938853279,0.000470313459141534,0,0.017417457952653,9.0855451575004e-05,3.6275969692514e-05,-4.08608046955418e-08,3.16087751999369e-07,1.73777594950751e-09,2.78339079923778e-05,0.0313661047844058,-1.36308918486473e-09,0.00663799005858053,-0.00120373363084886,0.014371340238079,0.00464209728447418,0.0142429051008028,0,0,6.47064808605047e-06,0,0,0,0.000319393279338232,0,0,3.87967835150822e-05,0,9.87974205475565e-05,0.00891180004268833,0.00197979208400157,4.58951680358577e-05,1.52913290399102e-05,0,3.53708253166101e-05,0.000137598476682488,0.000237591461544486,0.000122393944048114,0.000201481188981949,0.000445118579920497,0.00117405797779417,4.71252220200384e-07,2.37642551014802e-05,0.00809411664520206,0.000274528505736748,0
"gro",0.0410813566137655,0.000767878589581681,2.83696549864058e-05,0.115106569670235,0,0.000541045707475849,0.000406351971457841,8.34905214237607e-05,5.63999183801958e-05,0.00235924718852426,0,0.000721288277866096,0.0211562775753539,0.000512496614789936,0.000180580427905958,0.0122436446059886,0,0.00747618793555315,0.00524927198484503,0.00275370787148332,0.000332850149042732,0.119947375197503,0.00283267769104125,0.00218901486914082,0.000202575848772151,0.00119852913139314,0.0667861402741256,0.333592821952929,0.0693305279573816,0,0.0246729260854881,0.00387183664689,0.136337095027618,0.00233746935395634,0.00514874728208547,0.00299528774767479,0.00397769502396958,0.00641256590207995,0.00178673563654526,0.0112630278423036,7.43856310730496e-05,6.77915650410412e-05,0.00989075275367972,0.00674832785207444,0.00438079319288785,0.0014012433954437,0.00407535484182103,0.000290018207431234,0.00041019038496271,1.77158340563623e-05,4.83126370207189e-06,5.50835764075751e-06,0.0056234424920182,0.00290340766749624,0.000589680099623584,1.57842610694383e-05,0.00499623495632975,0.00295965342895751,0.00121579665841355,0.0057522516172962,0.0233981293179228,0.02031192391947,0.00198606103962718,0.012086929034665,0.00260609306059044,0.00970746767151146,0.00201442743433135,0.00333773511684653,0.000137980377099572,-3.09212829862039e-07,0.00050516727358015,0.0321850250332454,0.00176211648972797,0.00291312065385618,0.000579432557460474,0.02404721337003,0.00600683922787133,0.00492148414360897,0.000593506746558081,0.00223436639077687,0,0.00103929674156853,0.00539437938859511,0.0171100396208953,0.0027066474018072,0.0266358367323506,0.211046822623626,0.0741094283290771,0.00501943196586386,0.00948550109528663,0.0107453161405752,0.000989160993386291,0.000123497448530112,0.000387348861408321,0.000646961800760634,0.00146763998839258,0.00105042327171041,0,0.00495755417831109,2.39927458279191e-05,0.000101517259704386,-1.86208524255397e-07,6.03166936527331e-06,2.55453064577604e-07,8.46727935334342e-06,0.0150319213726653,-1.33582740116744e-08,0.00590981430945852,-0.00111646703572515,0.0122824790453845,0.00276812404521699,0.00774656989232265,0.00770900057559341,0.0198570718960058,0.013078630317054,0,0.00944288238038794,0.00643902560886307,0.0843088121839369,0.00412578104073946,0.00845772329435255,0.0538613127988026,0.0243008883291979,0.0306112318909812,0.0617693938596675,0.0207991780225139,0.0024196756191732,0.0113215051655332,-1.16214742411588e-07,0.0124228489959816,0.00196115177430502,0.02934095602907,0.0196782263375135,0.0109336758251268,0.0145798169918409,0.0330295533900447,0.000223095398625498,0.00362595842372569,0.0341142929284286,0.00229424477874607,0
"v_f",0.0131003468654424,0.00119521312643153,0.00155752198798615,0.152723210486725,-5.06234597116003e-07,0.00414574504774519,0.00293196003250344,0.000157981381005124,0.000861630738105783,0.00378321860475682,2.317265464928e-05,0.00161687109457285,0.0184501583828542,0.00130316120700297,0.00112512892862156,0.0097979736394835,-2.40759072197026e-07,0.0116058246882576,0.00915177382465334,0.0124800159570357,0.00510962317316742,0.146400093198263,0.001790454250048,0.0034403709876228,0.00162233737269514,0.000552363680227908,0.0269903552088012,0.0405783544516627,0.0263548206618657,5.58354008972673e-06,0.00621583393897659,0.00303599085053457,0.0761784848184967,0.00498306027737238,0.00952578714734445,0.00438633147905631,0.00168230298861657,0.00914715411779561,0.000525845305751862,0.00402337248748937,0.000356735066686975,0.00185930474629535,0.0069560457841125,0.00354650397739889,0.00324802651173797,0.00155633043823655,0.00144086328079038,0.000434039149028365,0.00296340464615148,0.000709380257625212,0.000415274905648003,7.99813529437991e-05,0.0113847876028411,0.000795965004902345,0.000905870319829911,1.15018092519832e-05,0.000785650579524594,0.000299423418911385,0.000265877694750938,0.000299469145624266,0.0107859583656924,0.00406576366543,0.00248219711429776,0.00240045958697448,0.000322314535700172,0.0126275189607795,0.000604879404222593,0.000987705585733234,3.90071824319987e-05,-4.59739353287934e-06,0.00175199582964651,0.00754525286646629,0.00363043552581114,0.000661976721499155,0.000273758947916625,0.0194771090014472,0.000759238117851093,0.00224935127218391,0.000448927041571146,0.000237066930998313,0.000437510678030377,0.00148044079368168,0.00207352031964072,0.0079729328942005,0.000700675368407777,0.00692474492462973,0.0627279393346493,0.0234305770089571,0.00249013382835018,0.0128639602858911,0.00240931646931738,0.00113373756155209,0.000347907426091349,0.00109357539511426,0.00106302801870464,0.00212913064223789,0.000962987989466361,-5.7300807120999e-08,0.00963301985570793,0.00019220869586,0.000211799183227098,-9.88539610741428e-07,4.40028278509559e-05,5.76362356586657e-07,1.70666346206569e-05,0.0138329468529054,-2.71628234224735e-05,0.00315867819811563,-0.00143820054881513,0.00528021625472858,0.00282663904470028,0.00868426392795157,0.00359291950654078,0.00461956475740337,0.0160341398237421,0,0.0074468713725664,0.00476118496517879,0.0455600470685259,0.00115364860510185,0.00243623335260685,0.0214224953701162,0.00467675243120128,0.0149741694540231,0.014461718124941,0.021773152922358,0.00475049712088277,0.00618272033755166,-1.62252091247617e-05,0.00820654665721359,0.00613477566442141,0.0180270275454296,0.0411486399990692,0.00163307919927176,0.000926295643087937,0.0246139994750009,3.37002807226226e-05,0.000294976061181546,0.00544162586083052,0.000520413735162673,0
"osd",0.00919806402412481,3.10972510556131e-05,0.00305199373366155,0.118796262562198,0,0.000757715980679066,0.000686317364237869,0,6.23763726595981e-05,0.00114945666266394,2.55118995969377e-07,0.00182284282609896,0.0469172357788885,0.00023836786994563,0.0315653534593786,0.0161403954956314,-3.4069680027881e-09,0.00531587761931142,0.00340718741093906,0.0100004401845843,0.00154100530343418,0.148667895651782,0.0010237321254457,0.00493991685965978,0.00288428093603146,0.000203500557886813,0.068044395574589,0.35164547118249,0.00518677825817519,0,0.118012472177608,0.00763684575436076,0.230410172880414,0.000139341316939524,0.00215236468660981,0.00137992558406565,0.0209243621517412,0.00114778450687533,0.00293903362337485,0.00141808760164455,0.000314483490429034,0.000536485354017892,0.00152572470612711,0.00133655161911883,0.000614510351065296,0.000246928966183591,0.000173579651261559,9.51290397646184e-06,0.000824025740290128,0.000694481660493493,1.15864819757653e-05,1.51479835120832e-05,0.00111711994964732,0.000557383899946636,0.000144861280983596,3.53349804183942e-06,0.00253361595438063,0.000437890097169819,0.000336234170563967,0.000432423394669788,0.0104377887618111,0.0070714906338066,0.00595719218146423,0.00431795434231272,2.76018675959665e-05,0.00829444787601931,0.000432633778062918,0.000686167937662756,3.55621278165122e-05,-1.61048348886479e-09,4.12570861190342e-05,0.00301748254364542,0.00265201376856369,0.00128262882048723,2.42497163267429e-05,0.0184554575291633,0.000744858576540728,0.00251660729680632,0.00019668485947595,6.29740618968466e-05,0,0.000626238644599534,0.00424310874330489,0.00189878463388036,0.000625623085699215,0.00764460253392352,0.0686001537348767,0.0334836576868742,0.00207843755754509,0.000469474313612562,0.00443892868522583,0.000742300172134874,0.000543229020397914,0.00376779744558022,4.57689563010897e-07,0.000729551427371908,0.000157566478975367,0,0.00119805473973981,6.38075607224879e-05,0.000218551896824782,-2.91862890682441e-10,0,0,2.08862998522319e-07,0.00659875262408141,0,0.00198249139570056,-0.000540229319178578,0.0031824190032968,0.00753902248917914,0.00299001960652968,0.00441400500577014,0.00609587552181212,0.00801052358369044,0,0.00661630136139268,0.00469784088952516,0.042661029914367,0.00351083744958059,0.0034696097998891,0.00873040624397384,0.0138984464591609,0.0108158991499939,0.00532759891750963,0.00267481665507434,0.00134834569857403,0.00253882357545821,-1.45166485257983e-06,0.00712850541604213,0.000364242824703785,0.0125433295375781,0.0135346759153455,0.0032952878505133,0.00366493050894405,0.00640612465176907,1.80294203074713e-05,0.00010743598250916,0.00812337248849797,9.0248882599745e-05,0
"c_b",0.0026677237279285,0,0.00037366090446881,0.00615088720843904,0,0.000470932528983159,0,0,3.41718232588401e-05,0,0,6.28785276898947e-05,0.00264566123296293,5.33755733625666e-05,9.02902139529791e-05,0.00188276894538018,0,0.0065123929902559,0.00151316545578253,0.000548783487875008,0.00068120116236017,0.0161205264236937,0.000148834677829181,0.00136546839573658,0.000116953883066526,8.61462774804989e-06,0.000140025276383857,0.00860612600576879,0.00455763531043425,0,0.00199367878892828,0.000806071228780811,0.0553176601545615,0.000262940174245332,0.0029495193240857,0.000605991349408066,0.000621089991553418,0.000710369504154718,2.66434747271786e-05,0.00161150143800589,0.000876459706384893,0.000514738916165659,0.00291584906013264,0.00136699278124961,0.000535395999791323,0.000755119425609522,0.000779299789585254,0.000364233607135972,0.00141497749557941,0.000404895911495263,0,4.5902980339646e-05,0.00746221226120485,0.000245343023455396,0.000487335896163868,0,0.00047103390538172,0.000174878818236145,0,0.00019325116310464,0.00217429737994733,0.00233314947692496,0.000183535765934572,0.000410221424474283,0.000390190037379344,0.0010655022325001,0.000104194522465415,0.000148584692821024,0,0,0.000621081250204875,0.00157705020979987,5.93599022638076e-05,0.000229685460591108,3.94948177097792e-05,0.000579135541315576,0.000396081928806326,0.000664805243047896,0.000150201576918644,0,0,3.3257495730193e-05,7.44431573106751e-06,0.000765776163485605,0.000177377443251742,0.000143446557330558,0.009539072055235,0.00582975308966492,0.000241448589407808,4.52767147157777e-05,0.000103026523784814,0.000147055849517767,0,3.70846205273644e-05,3.52068894623767e-06,2.44070553065463e-05,0,0,0.000571987450142247,0,0,0,5.76921089767487e-08,0,0,0.00106622027597919,0,5.41658653379637e-05,-0.000213913938743037,0.0003410243938076,0,0,1.57146332502074e-05,2.9437771140216e-05,0.00182893561886417,0,4.28044626779681e-05,4.51651163305721e-05,0.000236791569164552,2.92647513147806e-05,0,0.000185644034519196,0.000445964344985882,0.00049373570981018,0.00018765833049367,0.000702020028163591,0.000842974960552428,0.000138195472570359,-0.000142104124852681,0.000284504464503168,1.44150785095939e-05,0.000124393435363605,0.000469176785517771,0.000334735786169523,0.000277469965523863,0.000236465906795218,0,0,0.00308171301331362,0.000536465143567913,0
"pfb",0,5.85988824579209e-05,0,0.00131379125467772,0,5.16373387042937e-09,7.98666209769846e-08,0,3.30954188590553e-06,6.84629360207364e-05,0,4.05878610255293e-06,2.45726659265935e-05,4.62385834677142e-06,1.55148684309202e-05,0.000642320670167898,0,8.05764941859566e-05,9.20275390793991e-05,0.000141352671141754,0.00148878035847752,0.00379190932330638,2.95290004477248e-05,2.2947924299954e-06,0,1.71901868895327e-07,0.000262300869845816,0,0.000158150875776956,0,2.94929175263438e-05,0,0.00238067434060996,0.00016484017039845,0.000127449821578546,0.000167844783949671,0,1.25328065968497e-06,0,3.44543898897902e-05,0,1.3137819116116e-05,8.65634805985475e-06,0,6.26484478936286e-05,0,9.10931440904831e-05,0,1.60378696047125e-05,8.21584907791359e-06,0,0,0.000300771759040286,2.79690059597765e-06,0.000113328892506507,0,3.55448534709819e-05,0,0,0,0.000477347260872727,0,0,1.98680099677577e-06,0,9.9952659575774e-06,1.96308520587013e-05,3.57113424805895e-05,0,0,2.97826576991795e-05,1.87066378243552e-05,0,1.1062164134933e-06,0,3.93485819403697e-06,0,6.2383769917436e-05,0,0,0,0,8.59223884010562e-07,0.000704267744355099,0,1.03266048639276e-05,0.00153351700182459,0.00028625636133028,0,0,0,0,0,3.70846205273644e-06,0,0,0,0,0,0,0,0,0,0,0,1.26909632186393e-06,0,0,-1.29528191338404e-05,1.38098461536393e-05,0,0,0,0,2.39653632816684e-06,0,0,1.04227191532089e-05,5.50678067824539e-06,0,0,1.05427732357618e-05,3.86734705417445e-05,9.2733823133798e-05,0.002068109959702,0.000344033988816233,0.000297410922995307,3.21995451088936e-06,-2.14079788652925e-07,7.56551196282885e-05,0,0.000288157393019792,0,0,2.03498995169433e-05,0,0,0,5.53325516203331e-05,0,0
"ocr",2.12157349845535e-05,1.4868373160965e-05,0.00231604234494472,0.0317046821576393,-3.50450428523964e-08,0.000732403357246221,0.000162232597386896,0,7.43614126930229e-05,0.00027622993028156,8.92327749748275e-06,0.000640625735667084,0.0475529613386083,0.000588718148358472,0.0103799360522779,0.00298270245838652,-2.27131200185873e-10,0.0169989410390465,0.0084561831416278,0.00147970474034407,0.00139165869817267,0.0167918630123733,0.000219719306384865,0.000180748353806799,0.00312841867785518,4.74781241306922e-05,0.000293855861706967,0.00205063931217821,0.00644993689525448,1.42710289833271e-07,0.00232444504167517,0.000644138182857948,0.0541031596848469,3.72565588380237e-05,0.00774090007743365,0.00389839523388279,0.00322900727872552,0.00507025218433096,6.04645400702548e-05,0.00416946573137069,0.000147023384687537,0.00120673378992821,0.00656635244659098,0.00453745248590576,0.00168477042986394,0.000942693529735532,0.00207340120081948,3.86415634392714e-06,0.0042783349951604,0.00029197057281351,0.000500869506812144,6.8193467592578e-05,0.0063756141262434,1.68362447640223e-06,3.29873877340449e-06,4.95375218051147e-08,7.9444238205134e-05,2.54956798660499e-07,1.44495128255037e-06,0,6.32290339272227e-05,0.00011569226826641,0.000288747029476482,9.92075964390035e-05,4.64213227750346e-07,0.000201665816368402,0,3.82621526577745e-05,0,0,9.53553608298171e-07,0.000103390515576016,3.5024319116407e-05,9.72306005544107e-06,2.98034101008746e-05,0.000130483899264972,0,5.78466899794922e-06,5.79125401286577e-06,0,0,5.77848988312103e-05,0.0008714523583278,0,3.61005897030485e-05,0.000335258925535511,0.000227756636387247,8.49729409422516e-05,3.94829434439139e-05,0.00075108843218521,3.60798886294418e-05,3.17525898709263e-05,2.80647398585481e-06,2.33447686219759e-05,4.2248267354852e-06,4.80747338595838e-05,0.000107019608568231,0,0.000128147254271259,8.47863950309923e-07,6.45852927970747e-07,-5.10760058694272e-09,2.19392527094678e-07,0,0,0.00114655914953847,-5.86128349491836e-09,0.000244417108735978,-5.97512007259779e-05,0.000154962047447511,8.87881822184977e-05,6.55176007085808e-05,0.0034856152158146,0.000158918172068726,0.0168321611943235,0,0.027005981461785,0.00227212671860166,0.0528383315570594,0.000252578204091932,0.00326380264946707,0.00350382382070941,0.00811676261317009,0.0300935736301804,0.00826223784313986,0.00601746628041846,0.00983462664991364,0.00221031220783758,-2.37322737135242e-06,0.00962588560545094,0.00243316041548484,0.0121488019358296,0.0181017787388466,0.00338477388401595,0.000800942280026952,0.0147676619516113,2.52177407590157e-05,0.000430989009397121,0.000384675331550169,8.9679455126199e-05,0
"ctl",0.140937831402176,0.051468134295592,0.00190959427412366,0.48661025138765,0.000412812627683084,0.0209102573244797,0.00702136667367798,0.018245386333059,0.0016627855431219,0.00115464799886647,8.34703742337619e-05,0.004989871304037,0.04365812670665,0.002726011442923,0.0015068723663443,0.010597035734075,1.873186e-06,0.007586423991538,0.008504918255944,0.00567443616058077,0.009844315014279,0.15694842126257,0.008620528327529,0.0584138227260308,0.0023701362377583,0.0173758759155454,0.027964887494736,0.3506257293533,0.11124745888268,2.735114e-06,0.12598705489866,0.03905076998639,0.6349661186983,0.012485127407961,0.11460881405699,0.013028484744331,0.04270089452651,0.015073110710693,0.03459334608435,0.04323994885521,0.00379814272932633,0.009044273272487,0.013899943667557,0.01112770265982,0.01366824390524,0.008264360731147,0.004366664731624,0.0002011518455042,0.00511183043275,0.0008795399353205,0.000702652835162,3.3112874570911e-05,0.0112806907177742,0.00495307357865992,0.0043803787416332,0.000383649650400317,0.0031013924905264,0.00369455334640072,0.0007223117215306,0.00203071717457547,0.0290751873135278,0.0278236177928472,0.006168614635036,0.003706777959335,0.0093087327622408,0.019945770890584,0.0015274630030155,0.002748178210806,0.000303109993510264,3.5284741e-05,0.00887363991784992,0.015523937129673,0.004903386894116,0.001619123143078,0.0015728090252703,0.022614441634628,0.0034979736745092,0.0218581656614382,0.0034574398199432,0.00185252667386496,0.00138959368516965,0.0026031892981697,0.005536392429095,0.009893031080806,0.0015140778541806,0.01701656480297,0.17212150371371,0.03315649314324,0.0013460796621831,0.0139842784430249,0.0518282371109,0.00825195478217,0.0023933045400506,0.0262838731711939,0.0024681239135276,0.006167693946674,0.004346758453084,0.0001429314775,0.037041575032058,0.00335773497064644,0.001105686061398,0.00076231951408386,0.0006566279615387,0.000138797977791686,0.00461970704306,0.039713380216626,0.00120489874179547,0.019777010490946,0.0198307526443766,0.0105228806744923,0.0044629253614018,0.026758009357722,0.0023407234428852,0.014212188021405,0.00796093943579,0.02804607778058,0.01826888528338,0.01734200893007,0.07456897066311,0.0045023670219932,0.002807438000339,0.064355355341384,0.0616591249763647,0.11152467493793,0.06079917905106,0.03471231135482,0.12046910422434,0.003142101768455,7.4381951e-05,0.05970598256516,0.0025527369598361,0.04445917112769,0.02371474179289,0.02596000096126,0.009302034583864,0.111315544481335,0.00422187517900075,0.00320223288480305,0.08686247271616,0.0079660604603884,0
"oap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
