"aus","nzl","xoc","chn","hkg","jpn","kor","mng","twn","xea","brn","khm","idn","lao","mys","phl","sgp","tha","vnm","xse","bgd","ind","npl","pak","lka","xsa","can","usa","mex","xna","arg","bol","bra","chl","col","ecu","pry","per","ury","ven","xsm","cri","gtm","hnd","nic","pan","slv","xca","dom","jam","pri","tto","xcb","aut","bel","cyp","cze","dnk","est","fin","fra","deu","grc","hun","irl","ita","lva","ltu","lux","mlt","nld","pol","prt","svk","svn","esp","swe","gbr","che","nor","xef","alb","bgr","blr","hrv","rou","rus","ukr","xee","xer","kaz","kgz","tjk","xsu","arm","aze","geo","bhr","irn","isr","jor","kwt","omn","qat","sau","tur","are","xws","egy","mar","tun","xnf","ben","bfa","cmr","civ","gha","gin","nga","sen","tgo","xwf","xcf","xac","eth","ken","mdg","mwi","mus","moz","rwa","tza","uga","zmb","zwe","xec","bwa","nam","zaf","xsc","xtw"
"pdr",0.000490122110074038,0,7.58961838422199e-06,0.0081411838580091,0,0.00402103551003327,0.00184216089172138,0,-0.000120811955866597,0.000989130905450372,3.14382815358889e-06,0.0117381894822067,0.0541216237043997,0.00463525686489015,-0.000402467693316922,0.0124573819024269,0,0.0446087945764903,0.0213673134214463,0.0139732358509131,0.00616682741945673,0.088859890985937,0.000844852449798757,-0.00349375161909425,0.00506029886828786,2.47513357319466e-05,0,0.00534371629542847,0.000160609504694822,0,0.00134697391850815,0.000929258412724674,0.0143678943099832,8.86178738050132e-05,0.00171892976012047,0.00139825844246338,0.000718854811198552,0.00302934188440831,0.000877852756417252,0.00272520888748503,0.00209950394719251,0.000212772845196893,5.87149188725458e-05,9.41493591721599e-05,0.000640307290312679,0.00114285585717604,5.79342888734419e-05,2.95129796110408e-05,0.00168502823128764,5.66422907382467e-08,1.29487756512197e-06,2.23686704456968e-05,0.00182263362464475,0,0,0,0,0,0,0,4.19249882274928e-05,0,0.000104037339143259,6.50720675209981e-06,0,0.000761339227546169,0,0,0,0,0,0,0.000183813744922263,0,0,0.000395456517169892,0,0,0,0,0,0,4.02754973629772e-05,0,0,4.40984260249542e-05,0.00143949021823603,3.90343684864321e-05,0,2.4594934296868e-05,0.00049209584219596,3.49193121619874e-05,-2.57508999496263e-06,-6.16242527814216e-05,0,4.82346062774882e-06,0,0,0.000294792436673462,0,0,0,0,0,0,0.000292796528208455,0,9.63890111140587e-05,-0.0032327733485542,8.84159989863582e-06,0,7.19544410602961e-07,0.000343657164085572,0.000820919275807489,0.000998870206979632,0,0.00142400753201827,0.00811867661881986,0.011554867284443,0.000602912132063503,0.000671233300437221,0.00706736719027627,0.00161821926964157,0.0077691941745674,0.000324070172499335,0.00028460062983108,0.0129374678082338,0.000324932680250084,-3.60884285929129e-06,0.00272967617846848,0.000150743279118088,0.00496798681827946,0.00142706251887669,0.000326006384027347,3.09766799315386e-06,0.000300420724475879,0,0,8.76468780428234e-06,2.14375052833169e-07,0
"wht",0.0806084199389861,0.000425749458484854,0,0.00646500871088004,0,0.000542775967894015,1.62190286798129e-05,0.00128417465174695,-9.84588179011742e-07,5.65217660257356e-05,0,0,0,0,0,0,0,4.9774823077507e-06,0,0.000200022300235518,0.00023216542880899,0.0613820194591136,0.000428675327707145,-0.0111186676462849,0,0.000273511944780639,0.0656264201155128,0.0845098719632089,0.0027923931578641,0,0.0191178633523752,0.000796328109671311,0.017400389996666,0.00100834384607216,1.63518432412229e-05,2.40139603063859e-05,0.00335465578559324,0.0011179241278397,0.0020923730574103,6.49440548304662e-07,0,0,4.03789774753959e-06,2.58761955550285e-05,0,0,0,0,0,0,0,0,0,0.000671923305958229,0.000136010321386841,-2.51447017151777e-06,0.0033639242814391,-2.63068469135589e-06,0.000619829673156589,0.00114253220371971,0.0132422316432268,0.00553666513291109,0.00219540864008962,0.00301698507052667,0.00058701141263726,0.00650061955418338,0.00178033351503721,0.00296629934431054,7.6457698731299e-05,-4.11719130000853e-06,0.000116590197693333,0.00617994802541345,0.000305734025340897,0.001165809606077,0.000239369251039704,0.0077759732480757,0.00250857164643231,0.00127260836952682,0.000467095963281084,0.000589542927516475,0,0.000438630808998652,0.00462427483143003,0.00456552673595956,0.000608823342687688,0.0073080616129363,0.175989015370936,0.0230019583553479,0.00146078822453507,0.00352582691369846,0.0615816185737732,0.00146844327019872,-6.78251535016387e-05,-0.000942376084761794,0.000454222724562303,0.00268209704118638,0.000221787000839429,0,0.00331448691816808,-6.17467155453984e-05,2.17835285241997e-05,-9.88088633561573e-08,-1.11075871473653e-06,-2.79751952128228e-09,-0.000148879224427256,0.0206519520922283,-3.05523007995341e-08,0.00435033962450193,-0.00803009215220853,0.00599101753349457,0.00264445277112385,0.00762029910327013,0,0,5.25799874124234e-06,0,0,0,0.000262446761295143,0,0,5.96182193757414e-05,4.89863526766205e-06,5.28311813427118e-05,0.0115135492005927,0.00147573295940237,2.75041173662395e-05,4.56062782665548e-06,0,0.000137752582711557,2.62738496165855e-05,0.000522967833614821,0.000210303950150249,0.000276448151529077,0.000219023930851399,0.00123503767008979,0,1.25193645275562e-05,0.00364484054702167,8.46364618310509e-05,0
"gro",0.0337528433558453,0.00078814989882079,1.62947962545671e-05,0.0108052828765579,0,0.000307901539416528,0.000139138032246946,0.000104877915537166,-1.31709283339959e-05,0.00132328947025339,0,0.00049287697721569,0.0150511761798612,0.0011778133125726,-6.35679692769744e-06,0.00686402459829832,0,0.00562283589412091,0.00322483269154276,0.00199449233701823,0.000172704673639933,0.0511850699738047,0.000703760282172637,-0.00226005365757931,0.000417316701788257,5.16655904963146e-05,0.0314490117785733,0.17116909776628,0.0373471870516613,0,0.0378983684467313,0.004919069316598,0.102355013951837,0.00114891463089305,0.00194927163214109,0.00203374000829571,0.00494212682699005,0.00575719368254111,0.0016943502126548,0.00798258647280993,2.50058042821919e-05,2.88298288561111e-05,0.00470765318771406,0.00469382760897319,0.00359841473878954,0.000821798396097204,0.00323157283796073,0.000191519147666749,0.000262869650526575,2.07688399373571e-05,1.55385307814637e-07,9.15633226978975e-06,0.00574997712795338,0.00111868630200803,7.91485075060534e-05,-7.8561310917119e-06,0.00231894161232237,-3.13397945126941e-06,0.000716577698565098,0.00363867024939306,0.01072816726361,0.0055732930694676,0.00151904882405689,0.00461504659539652,0.00192903756008724,0.00450510608233683,0.00112384689713278,0.0024333709875361,9.49789951945936e-05,-8.73810887642261e-07,3.70548459718116e-05,0.0135981411904718,0.00144049015878845,0.00123040382430378,0.000489802211877192,0.014552945953678,0.00314910157264824,0.000817485848114604,0.000292756684555326,0.0015262958851114,0,0.00045838855837396,0.00248642021178377,0.010375902321042,0.0013327834267589,0.0114531888426033,0.133208444053725,0.0320885470351699,0.00237246710821654,0.00719700351931716,0.0132853429992386,0.00107650842538181,-2.10363153954712e-05,-6.73586150334931e-05,0.00032847223595963,0.00166413829063615,0.000953810477968999,0,0.00106909073984774,-2.06711163632663e-05,3.72377391767403e-05,-1.85456635837711e-05,-3.23303720629448e-06,-5.25933670001068e-07,-0.000207868531118136,0.00955847575269601,-2.40752130300329e-07,0.00383577816553309,-0.00728699335462783,0.00357100724020396,0.00211627922766593,0.00422207873303289,0.00506458675151546,0.0199267298123713,0.0152212451704261,0,0.00895119055991368,0.00649364873617298,0.0515308891882999,0.00442540712175399,0.00842421315458612,0.0629230812348792,0.0253442472733016,0.0265126515563591,0.058412742093334,0.0250017493064921,0.00292501518689836,0.00890054729968293,-6.04393585658007e-07,0.0148613286337973,0.00242031430327556,0.0281297777303566,0.0248036234234885,0.0124239288400937,0.0144362313821137,0.0645131926522362,0.000635532411539421,0.00405707534625797,0.0223073388569013,0.00145944749510048,0
"v_f",0.0123531835767172,0.00116361629620903,0.000830085906684893,0.012591951364756,-2.54380706614683e-06,0.00182730150591059,0.00118395520986169,0.000123886100767164,-0.000146671547070717,0.00194135498174481,2.40273616280018e-05,0.000878645531864701,0.0116128996946385,0.0012203894841691,-0.000106426414906941,0.00634240528165836,-1.39416815794518e-06,0.00721570133949124,0.0062492442063148,0.0104073946733665,0.0010409505449893,0.095821484274006,0.000555359076175911,-0.00320229764896728,0.00151073183659274,4.52057698039306e-05,0.0242546044530926,0.0203800720842754,0.0159899838466459,2.93837056845487e-06,0.00650581756386549,0.00286226996861071,0.0413257827704743,0.00226115638598029,0.00515871587629481,0.0022153371928356,0.00109202432460524,0.0093825414727174,0.000255998434946362,0.0040026584460003,0.000353947874651493,0.000952458985975094,0.00306311037505033,0.00277892962503182,0.0028562271860563,0.000932694278940033,0.00120752881436242,0.000313345297909647,0.00264434289353227,0.000425496888025709,0.000575961540966253,0.000113352563728435,0.00881668927067207,0.000235978750439944,0.000106744674366392,-1.02119867634127e-05,0.000378987302814018,-2.54613406421187e-07,0.000141464882463504,0.000187808537825354,0.00393703662777249,0.00108410781948681,0.00148442986669518,0.000755239972329437,0.000172061571466734,0.00665720223340135,0.000236685248024392,0.000617451129333928,1.58288263776918e-05,-1.68542700034057e-05,0.000218860359221579,0.00292903728819121,0.00265441264881655,0.000111293240711648,0.000209856389632684,0.0106282820350411,0.000434187351055892,0.000318598321869913,0.000296283095140384,0.000187779512481785,0.000368104886539711,0.000623368585507828,0.000357938772271783,0.00402958595779627,0.000397593745213146,0.00283391068384988,0.0365596447967902,0.00932362679590529,0.00130598013734064,0.00349167256446711,0.00311556885638136,0.00110475313322209,-5.77988083195957e-05,-0.0002905071855381,0.000583751794352487,0.00137022668559573,0.00114519812664209,-3.761908708577e-06,0.00202902826013812,-0.000197876170924593,7.12786428614854e-05,-6.67491875379826e-05,-6.86099755949689e-05,-6.20769581772537e-06,-0.000284612622525573,0.00946445500606125,-6.87096803140882e-05,0.00213381235924987,-0.00887646203933881,0.00254089564847381,0.00254098372760561,0.00528973872948556,0.0042726999433067,0.00775589208366151,0.0133494605885886,0,0.00708968214238872,0.00276554784643554,0.0360673985386488,0.00118750993650992,0.00343432983256291,0.0295242940528969,0.00457268700749689,0.0194776048197004,0.0148818182647991,0.0231562560712419,0.006277602811061,0.00531738350446284,-7.40776312160835e-05,0.00804465657858781,0.00643850736520284,0.0208734096029825,0.0323566447280025,0.00142620307244872,0.00114296031585095,0.00945405878611881,0.000119460427893566,0.00032146389609557,0.00464370138585473,0.000370719969836915,0
"osd",0.0205880556028,2.70112681142544e-05,0.00170967834107767,0.00689113664726978,0,0.000357246665980289,0.000329932993163804,1.62656449346929e-05,-1.20945225158369e-05,0.000602898837607846,7.30285081510753e-07,0.000779812231857429,0.0488575862193333,0.000240876215187054,-0.00323338767143281,0.00945993102630099,-2.04423483569675e-08,0.00418845934129089,0.00139620165114268,0.00693484240736545,0.000264351054256182,0.0838343816763252,0.000238835783211892,-0.00427380936006808,0.00273053382304059,6.04832647920769e-06,0.0791121610636915,0.17648894885978,0.00358972241074883,0,0.119500607237317,0.00869568068994178,0.197487774596723,0.000261066246323332,0.00137511250557057,0.0012810038256895,0.022606923501348,0.000752529740573907,0.00703698621080685,0.00179411559472209,5.32253080635193e-05,0.0003731341361671,0.000954361595846958,0.00160796631201059,0.000595636713712896,0.000149044650972293,0.000123858107090045,2.95886323642449e-05,0.0008357030311146,0.00041772745381278,2.07180410419516e-06,2.09537846644931e-05,0.000824576802194415,0.00031959283414024,1.42493116318446e-05,-4.48506064986453e-06,0.00186829283626578,-6.6229602857185e-07,0.000321327892023788,0.000183728065669213,0.00575232537181208,0.00247455244057222,0.00455501926471965,0.00239131442997613,7.70657441171822e-05,0.00527514087910149,0.000431444460104778,0.000931786686687378,2.50291053249085e-05,-1.01087926217438e-07,4.63124087116164e-06,0.0026037815942684,0.00235187493955207,0.000742792014392843,5.21389067217566e-05,0.0122957756056062,0.000555837697436532,0.00045304570527483,0.00015515668190963,3.05308324215934e-05,0,0.000260660672618031,0.00381986632401506,0.00263491293687764,0.000512110507530022,0.00517959399454701,0.0763629052573083,0.0306902479373119,0.00164519493944551,0.00172157409733769,0.0108950547314606,0.000290676635970104,-4.38068987286734e-05,-0.000677302110771843,3.85657942303168e-07,0.000208189790498704,1.92215400727505e-05,0,0.000208161057207738,-4.79860189381382e-05,5.93269449845144e-05,-2.88825908271844e-07,0,0,-3.1177172915437e-06,0.00565868108484382,0,0.00129657010039234,-0.00182194274322887,0.00198034784496146,0.00587827375972532,0.00268178998794461,0.00339450950786914,0.0089730589380405,0.00748475333690287,0,0.00508876720178507,0.00443498943512594,0.031876858611697,0.00422106836154828,0.00180915825142399,0.00908780034148727,0.014749546646729,0.00748398728300006,0.00708328463237949,0.00235242119049139,0.00149473484079666,0.0032104939725392,-6.34175298574488e-06,0.00787014580670006,0.00041374178682975,0.0278914828521006,0.0155786706935693,0.00529301165184473,0.00363788941511647,0.0305630361215771,1.16285836152699e-05,5.03278454007759e-06,0.00973222979795089,5.42607078171066e-05,0
"c_b",0.00239792491594352,0,0.000108562053923055,0.000510130218923626,0,0.00020500898505122,0,0,-3.53809912403586e-06,0,0,0.000104734714954104,0.00218170758986919,0.000164874990485644,-1.55203551237694e-07,0.00113550323182235,0,0.00565937647012134,0.000833670852034224,0.000423959847896986,6.58346758580702e-05,0.0100523884837866,3.73150726826461e-05,-0.00138170806834721,0.000119775723382981,4.81415276926806e-07,5.60726155774363e-05,0.00367081111057114,0.00301082161003173,0,0.00205251243231159,0.000790250810119177,0.0639541369725623,7.25425804185605e-05,0.00149867177319802,0.000385293372012176,0.000706873897678576,0.000717737840221207,4.09035334531336e-05,0.00124987238856596,0.000457591803353165,0.000292768209005543,0.0013945187045404,0.000774762337197754,0.000689815486210684,0.000558248997583507,0.000651216009189187,0.000228017398156962,0.00109518521276235,0.000280379339154321,0,0,0.0034948890611626,0.000111611899012655,3.76130478209951e-05,0,0.000253354374094732,-1.50983262757172e-07,0,5.85366162713538e-05,0.00101780902193353,0.00064055898438034,2.73657175151877e-05,4.18088033822413e-05,1.2158350906998e-05,0.000180314264616014,0,7.12247017701682e-05,0,0,6.15645958539586e-05,0.000522234465566548,2.65933497557423e-06,6.82734606354154e-05,0,0.00013761237844697,0.000190294753103271,7.64589163589729e-05,0.000113275845358222,0,0,1.20564255623505e-05,0,0.000638851056178375,8.53933431420744e-05,0.000108410219745913,0.00666484147711205,0.00126364200727646,0.00011417873242354,0.000305844235148915,5.12874220746443e-06,3.15062114445915e-05,0,-8.16304584995016e-06,1.55996471043978e-05,2.48760996128426e-05,0,0,0.000101810353808056,0,0,0,-7.17389912639307e-08,0,0,0.000759087146422534,0,9.58530350297628e-06,-0.00197930338309146,0.000122111181717828,5.51293482470624e-06,0,4.67664201789686e-06,2.69559659887293e-05,0.001034164917093,0,3.81430588933465e-05,2.69507169753753e-05,0.000306957732010799,1.88816250822937e-05,0,0.000162300440988942,0.000371162191148516,0.000334235314355819,0.000208813237216859,0.000723581312476483,0.00121269840028968,0.000128251989505831,-0.000444045339584739,0.000335666793388403,3.73401946759487e-05,0.000288072422738186,0.000803481263259752,0.000383850501673901,0.000426755723746925,0.000373621850631164,0,0,0.00208738764609318,0.0003400286081063,0
"pfb",0,6.49922554396578e-05,0,2.52138729436659e-05,0,2.55303841906874e-09,2.71070117211358e-08,0,-2.39349865155865e-07,3.85478444295517e-05,0,1.18685380628695e-06,1.34349812747929e-05,3.16490295795747e-06,-1.56840719499695e-06,0.000367105551282382,0,1.53590882639164e-05,3.55453245706974e-05,3.57533556723707e-06,0.000361868421400798,0.00167043500759945,6.44881728127954e-06,-7.26392897323174e-07,0,8.75300503503283e-09,0.000163572818948054,0,7.75780027228985e-05,0,2.52446838838822e-05,0,0.00100234328665831,7.24990588268177e-05,6.66743799617049e-05,0.000120306703475103,0,1.33448384914465e-06,0,1.86533757485283e-05,0,5.07208589290515e-06,3.15050539469929e-06,0,5.75579944102467e-05,0,4.3628216413216e-05,0,1.73504503549541e-06,5.7019906009835e-06,0,0,0.000242673371826808,2.00488530951117e-06,7.44558625808095e-06,0,8.89329828538187e-07,0,0,0,0.000167792447368526,0,0,6.53432011356689e-07,0,1.12726764898636e-06,1.81852248726987e-07,2.93278183759516e-08,0,0,2.96451885114542e-06,9.16905451135876e-07,0,1.84423178377675e-07,0,1.03861101784357e-07,0,6.90299760764588e-06,0,0,0,0,1.16708857703094e-07,0.000278320489991793,0,7.82877946099116e-06,0.00043038513842664,1.13084861644517e-05,0,0,0,0,0,-6.56592818365556e-07,0,0,0,0,0,0,0,0,0,0,0,2.64066132944133e-09,0,0,-5.63773258549439e-05,8.50655402092487e-06,0,0,0,0,2.01504143376952e-06,0,0,9.42530864469298e-06,3.76798564430884e-06,0,0,1.01653753848645e-05,2.57847779201375e-05,6.24512550662133e-05,0.00216569691272942,0.000254035384309595,0.000326551774972578,2.7142002816142e-06,-1.24382448062952e-06,6.60632386140898e-05,0,0.000215043559386254,3.00434214500356e-08,0,4.06853454308483e-05,0,0,0,4.7303310706358e-05,0,0
"ocr",2.67198735489954e-05,1.45759588870409e-05,0.00120302602412266,0.00218991559771108,-1.71291531087274e-07,0.000300482409770715,8.43931631584693e-05,0,-1.1843138299919e-05,0.000167560659442161,1.54964529403986e-05,0.00155042532002599,0.035682192318503,0.000770024761111981,-0.000730898708622331,0.00188798379725369,-1.02211741784838e-09,0.0186747481739224,0.00599364481094378,0.0012303752658229,0.000178444389490494,0.0098001662001522,5.5986529378453e-05,-0.000198930128070584,0.00268777113850665,4.09002181154628e-06,0.000161184540877164,0.00102457845415701,0.00333301671675072,1.22797575995129e-07,0.00181180730690714,0.000480621960122563,0.0306187928567003,1.33809112067397e-05,0.00443055204926166,0.0018155888539241,0.00124657810901293,0.00504808232720187,4.67768613335836e-05,0.00332520776738079,6.56561351498853e-05,0.00053988764497494,0.00244169944015752,0.00376578392570476,0.00146648558930165,0.000395777032206398,0.00122151661139427,7.4391873983968e-06,0.00306418248152607,0.000252605735929001,0.000369920622804045,5.11380146635057e-05,0.00477674436159452,7.21229368768044e-07,1.39283811896859e-07,-4.59039379315387e-08,2.28167426597806e-05,-3.37725719325254e-10,0,0,2.66634025660031e-05,3.40571025118192e-05,8.63093304765523e-05,3.01527692875425e-05,3.52534786919025e-07,6.50312035410621e-05,0,2.68140053722986e-05,0,0,1.81183259431178e-07,4.30602052787038e-05,1.12062841638981e-05,8.05314545582515e-07,1.70978036456932e-05,7.96757907378132e-05,0,2.99787324674907e-07,2.74037097373266e-06,0,0,2.60178164942199e-05,0.000181270738923725,0,2.02604479893251e-05,0.00017957999653766,0.000242734361941239,2.4798304685498e-05,3.59013004641536e-06,0.000148881589133727,3.77553932895921e-06,1.1633995592545e-05,-7.53424782465661e-08,-3.97043451840837e-06,2.20995000645636e-06,7.01553933069998e-06,3.26867280724321e-05,0,2.2016566934612e-05,-2.49091863847914e-06,6.62458509294455e-09,-3.19228635458354e-07,-3.06086362726104e-07,0,0,0.000694842496938556,-2.56639326716086e-08,0.00015958413206904,-0.000342118237077168,6.6983094126561e-05,8.95714725832331e-05,3.69326156086709e-05,0.00253918163173483,0.000116911615207609,0.0121319426435338,0,0.0211662381690956,0.00161124282858732,0.0579912674166228,0.000148086972966217,0.00384510937822218,0.00328812663167291,0.00701427078307575,0.0321848224486094,0.0128768070685799,0.00465567133169355,0.0108207769030064,0.00182112714881053,-9.10094109418361e-06,0.00762595397836806,0.00202512212062841,0.0095942622895977,0.0273808682891584,0.00276026985092038,0.00191352749672939,0.00324201837125121,3.29972163430309e-05,0.000344549604284383,0.000282489100121268,6.0132202319704e-05,0
"ctl",0.126496953797198,0.043610379211638,0.00160149717030946,0.417318883645105,0.000228505596174216,0.0177434794043363,0.0100160660371964,0.016579463529852,0.0011626073394835,0.00120614269265717,2.50146548698686e-05,0.003938557360154,0.032112185130722,0.0021300700320661,0.0018597204791149,0.0100912179326739,1.87831305e-06,0.0067839878470875,0.0114654428647624,0.0125180044159845,0.0100920506834591,0.181249398958136,0.0087784213570035,0.0774108449321503,0.00169671636481665,0.0157568973503243,0.0178801298066572,0.245913724176048,0.078653088884875,2.3652918e-06,0.09219199239323,0.02894758660565,0.4532483835032,0.0086867870639205,0.070281315018215,0.0096070099585105,0.030920094847884,0.0131965956357505,0.021324945365649,0.029611926283226,0.00222005924313213,0.0065445928931085,0.00781600447289,0.0073077219193795,0.0102292505448585,0.005876607618828,0.0030020316984075,9.34120127579e-05,0.003812848516366,0.000553807331638,0.00046150383874626,2.56029795713375e-05,0.00928106715741639,0.00437068028805048,0.00395301939880457,0.000333273991795573,0.00251197805237905,0.00324793271810062,0.00061070161908054,0.00171542181664357,0.0251516356842595,0.0248763312195608,0.0040568822267748,0.00173038491684485,0.00861408356509344,0.0130031310126204,0.00109709384639575,0.0014591204464205,0.000247208419612196,3.189544065e-05,0.00858861702943493,0.013313270316764,0.0036156660246628,0.00096195808266195,0.00133012500707355,0.013801684519818,0.0026868153168474,0.0190202624116636,0.00318933599788728,0.00153551331837507,0.000940458073050167,0.0019972953574083,0.0027288914614495,0.0078925368589506,0.00145822960611055,0.009746854697092,0.106158284780275,0.018860562841483,0.0007027154444166,0.0079772749828184,0.042278219830805,0.0058455978574733,0.0029481637546353,0.0369898637694633,0.00275882441029055,0.00636013540740225,0.0022784986947913,0.0002909768751,0.0270407125549953,0.00433010333603198,0.001133129097754,0.000660852472259152,0.0014018831590432,0.000208537656187218,0.005669512173032,0.05481626141333,0.00146052051275174,0.0207240905919626,0.0209471746458588,0.0113077339045572,0.00401224020764825,0.0213062602468725,0.0019144054887971,0.0129305857525515,0.0058759023594865,0.015269650249379,0.010806756593877,0.010883624806692,0.05442049225319,0.0053394200649275,0.0019481037083023,0.0567727526243645,0.0474001234365131,0.067584844589949,0.047736536615085,0.029211696411715,0.08838773143522,0.0027276177813039,4.485838095e-05,0.030245549587526,0.00232428442714155,0.03165188742917,0.017692670871519,0.018744900883312,0.00555859480543855,0.0711547456927982,0.00355235025258503,0.00265214274202622,0.0750011581698,0.0058341225345823,0
"oap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
